"geolayers/TIFF/masked/crop_masked_avg_rough_30" "agp_250" "alley_30" "annual_precip" "aspect_30" "barren_30" "bdrock_ss2_st" "bd_ss2_30" "bd_ss2_st_30" "bedrock_ss2" "bike_pat_30" "dem_30" "eastness_30" "grass_herb_30" "imperv_30" "lat_gcs_30" "local_ro_30" "lon_gcs_30" "m2_01_precip" "m2_01tmin" "m2_02_precip" "m2_02tmax" "m2_02tmean" "m2_02tmin" "m2_03_precip" "m2_03tmax" "m2_03tmean" "m2_03tmin" "m2_04_precip" "m2_04tmax" "m2_04tmean" "m2_04tmin" "m2_05_precip" "m2_05tmax" "m2_05tmean" "m2_05tmin" "m2_06_precip" "m2_06tmax" "m2_06tmean" "m2_06tmin" "m2_07_precip" "m2_07tmax" "m2_07tmean" "m2_07tmin" "m2_08_precip" "m2_08tmax" "m2_08tmean" "m2_08tmin" "m2_09_precip" "m2_09tmax" "m2_09tmean" "m2_09tmin" "m2_10_precip" "m2_10tmax" "m2_10tmean" "m2_10tmin" "m2_11_precip" "m2_11tmax" "m2_11tmean" "m2_11tmin" "m2_12_precip" "m2_12tmax" "m2_12tmean" "m2_12tmin" "m2_ann_precip" "m2_anntmax" "m2_anntmean" "m2_anntmin" "nlcd_30" "northness_30" "parking_30" "pedestri_30" "primary_30" "private_30" "pr_ss2" "pr_ss2_st" "ramps_30" "road_30" "secondar_30" "service_30" "shrub_30" "slope_30" "summer_precip" "surfarea_30" "tree_30" "tree_err_30" "vehicula_30" "win_precip"
"etort-67" 1.00098657608032 102.427392854713 0 378.798492888399 213.832396026863 0 201 1.64999997615814 1.64999997615814 201 0 1265.90240695444 -0.224246693049324 0 0 34.0262374019324 0 -116.172880218815 32.6993214639497 0.0857749499847981 26.64905755136 14.3960626147938 7.49847273766212 0.596232670209146 21.2920403919718 17.2558036164084 9.83634147237361 2.41222869784471 6.06667622932991 21.0753512449437 12.9251362420011 4.76892495093419 2.00620411430624 26.3066976957359 17.3802441418455 8.45134037031772 0.593546242004802 31.1666972856372 22.2667248591355 13.3602984506721 11.4863854421892 34.1342479208398 25.7053787810808 17.2740597335819 21.5832347550306 33.4242479018557 25.2053787810808 16.980513506862 6.86404555418569 30.3826863769008 21.8964823156896 13.4064821627218 9.46043035721663 24.1162326704226 15.8062326564621 7.4886825283266 8.53244262129704 17.8339277580794 10.2075301937661 2.58113219497703 30.5231172883236 12.9544214528653 6.34332521025564 -0.269117416648539 177.756502289257 23.0455796662075 15.1540251738172 7.26112509976338 52 0.857658410079396 0 0 0 0 0 0 0 103.980822821792 0 0 1 3.00164851770447 NA 794.804230226378 0.429025167368231 2.62071520396891 0 248.33224340187
"etort-68" 1.00103068351746 103.250281838478 0 148.705200587635 28.7721955546276 0 201 1.72000002861023 1.72000002861023 201 0 877.890245276801 0.480893329856488 0 0 34.1094686817362 0 -116.151254414742 22.8097618585436 2.32845445798764 19.7981159593517 17.1024875084688 10.1110352179773 3.11958387178776 15.0739519270886 20.2823593205643 12.5614578347511 4.84055634518905 4.03854838865612 24.6933448545704 15.9432940479555 7.19316602558549 2.04999995231628 29.6932662314403 20.653472441635 11.6036803037752 0.389528257927028 34.6033926986033 25.1835517418989 15.7537585576893 10.2297560514324 37.583553252782 28.5334236302883 19.4831655242262 20.5184069083836 36.6330807810538 27.9230586819738 19.2130365733822 7.76307050618304 33.332717172011 24.4729505427245 15.6130582548592 7.36695476910897 26.9124294830473 18.5719787234452 10.231399458509 8.58583501114113 20.3717017404159 12.7802490779664 5.17879760013691 21.6009497274399 15.4607997300568 8.80904932338424 2.14737683768962 140.224883593395 26.0525074958258 17.8919285483192 9.72140017104768 52 0.875762942961158 0 0 0 0 0 0 0 94.6104157271766 0 0 1 2.5875870000514 NA 790.610442027774 0 1 0 148.479268817676
"etort-69" 1.00143122673035 103.081520461041 0 236.03993598719 24.64792729445 0 201 NA 1.61000001430511 201 0 767.43282110537 0.417021935677872 0 0 34.7162856197058 0.0187805016912836 -116.460825003154 21.4048708630734 1.56493023915479 22.3464982171544 17.6092480431498 10.3157079510394 3.01266419457197 15.1691901091303 20.8643058230227 13.1619457387984 5.4533580426408 5.52994218252501 25.1567898354369 16.721746135429 8.28323078483315 2.27787889640659 30.4073915462592 21.5548220430911 12.6925534688395 1.24859595086042 35.603333238103 26.2149269515264 16.8225541771852 8.715284118388 38.6806578860042 29.5893635210247 20.4885667848103 7.89396689348065 38.0368045690539 29.1906280519504 20.3404843849256 4.98767912202822 34.1594640181585 25.4241093884075 16.6844856228967 7.41600237953658 27.6937130117681 19.2285778229242 10.7542399204279 10.4257063025837 20.5578286550913 12.7315232813084 4.89918623684737 17.617716688065 15.1325034308008 8.11651706340842 1.10003385388103 125.033333135804 26.6435179229373 18.4106607177317 10.1740314523699 52 0.908845680678516 0 0 0 0 NA 0 0 32.3120439907875 0 0 1 3.06877896639979 NA 785.326386176411 0 0 0 219.303364303784
"etort-70" 1.00042307376862 103.041506645667 0 217.387686550257 171.487995638705 0 201 NA 1.61000001430511 201 0 796.006065366978 0.148014197792429 0 0 35.0945184060803 0 -115.624748185218 21.4879769208271 1.44158816300352 32.7612470880153 16.7804449082411 10.1424949484136 3.49710984262739 21.1885700898256 20.6495252655951 13.4715107231348 6.28606192975139 11.8594099965939 24.810194380168 17.2882540956292 9.76449216689897 7.93772984075312 30.2950920185856 22.4973922987499 14.697244062837 1.9393615973256 35.5512715668949 27.5168945648404 19.4749661323569 10.1404722406827 38.8206415083417 31.1018027061431 23.380514012532 19.7875670581143 37.8448317192348 30.1975517148488 22.5422078711931 8.93974607483522 33.9522672179271 26.1052755178714 18.2538995929001 11.918467894396 26.9528940326257 19.2840193131691 11.6126951411539 11.9693459370236 19.347280647498 12.2614823286483 5.17192658744985 18.3831155940396 13.9071640448802 7.55557210440149 1.19580102530017 178.313012419936 26.1273965765748 18.7853921362537 11.4415666120396 52 -0.988969475707554 0 0 0 0 NA 0 0 792.406312599358 0 0 1 1.4995418908184 NA 780.835346801789 0 1 0 147.560506704901
"etort-71" 1.0000776052475 105.027493416155 0 244.038990855864 341.753942311714 0 201 NA 1.29999995231628 201 0 439.636176274621 -0.313092132204871 0 0 33.6695347306412 0 -115.539354085152 17.7254155073048 4.40622133111635 16.7807858219051 20.3295377360487 13.1978987960629 6.05677703816836 13.3453881620657 23.8490305788137 16.2084350707294 8.56781203343617 2.17271408075766 27.9378713363829 19.8462511975368 11.7456845363427 1.05945366325647 32.8279018615482 24.6362502057155 16.4356557380375 0.260527581660457 37.6178700376346 29.1051975188725 20.5835475414754 4.308381103013 40.2284368197038 32.3083211276718 24.3787387378821 14.0086789472519 39.5884081032871 31.80787046928 24.0273052092464 5.88998117655953 36.5373936250399 28.2957717704917 20.0541225765578 5.67376795015294 29.9979003301059 21.9557423823587 13.9040935800532 6.09436361293106 23.0578317917313 15.4457043327848 7.82409363074407 12.7248020124025 18.0590697362404 11.006894624876 3.94574323572772 100.04425942826 29.0384473427629 21.2673345081451 13.4956845363427 52 0.94970206932221 0 0 0 0 NA 0 0 334.164583216051 0 0 1 0.758741389989444 NA 793.785407007097 0 1 0 115.475380043332
"etort-72" 1.00074899196625 106.78541626223 0 154.136006265155 36.211041421714 0 201 NA 1.64999997615814 201 0 583.671037725427 0.590382412990284 0 0 34.1060990877675 0 -115.547392267319 17.9210182006497 4.01405060600943 16.8822361401949 19.0950028946075 12.2540508460219 5.40326517588897 13.9992094539118 22.8642180183184 15.3932649765111 7.9216945261566 2.73304617245785 26.9135985309282 19.0624796597443 11.2013615882465 1.80966679506108 31.9335989569204 23.8021462752012 15.6608618929015 0.429833432796899 36.8335986072222 28.5023136159713 20.1611949736692 8.5037124783252 39.5042156504053 31.7326463138689 23.9518604111863 17.7388761442622 38.7242168711085 31.1332646886214 23.5416939859435 7.27095188486715 35.4150007456261 27.523265953847 19.6215273635904 5.86376012155043 28.8748351278452 21.1532651463851 13.4218615138737 5.54264150556455 22.0962402890362 14.8048363118017 7.51326527195659 16.9901135386909 16.6748362404829 10.1346696576771 3.58466928072244 115.685065043534 28.0242178657305 20.5132657567366 13.0023136159713 52 0.806324299965818 0 0 0 0 NA 0 0 66.1888827772154 0 0 1 2.19934046186822 NA 790.417714298418 0 0 0 138.500299690723
"etort-73" 1.00067460536957 103.053925430304 0 367.500878508499 334.483932267657 0.933806063533954 201 NA 1.61000001430511 201 0 667.69420117605 -0.428197582819727 0 0 34.7661728763067 0 -116.545970785024 17.7162570179987 1.49457617417935 19.938932249186 18.0763599143283 10.66403257465 3.24731834604184 13.8877265050907 21.2595023295723 13.568785443373 5.87163029242996 5.00276258324379 25.5982144419983 17.232936447982 8.86765801681988 1.93881717828867 30.9129365582954 22.2069718972581 13.4981394333612 1.13614608819102 36.1712288041742 26.8769798058714 17.5781390640453 8.10163802315408 39.3015635985069 30.2373068961649 21.1701820589309 7.37130821615128 38.678687025935 29.7315557816588 20.7790149189469 4.78536040040416 34.6292352368984 25.8392282390917 17.0492201706744 5.9477612207848 28.101638435186 19.5430036812236 10.9799820553248 9.26356553932318 20.7937562780827 12.8653263465189 4.93587426845751 16.5241697772353 15.3519094876612 8.16588209484528 0.971700490103071 111.6144455115 27.0826672783116 18.8143749984133 10.5379299544111 32.3901527219893 0.897347717705889 0 0 0 0 NA 0 0 879.900075179722 0 0 0.0661939364660461 2.08943080828814 NA 784.214893421664 0 0.570974832630608 0 223.275760100617
"etort-74" 1.0013564825058 102.997000557457 0 225.537607556267 113.585970254825 0 201 NA 1.61000001430511 201 0 977.098554255744 0.916058693077751 0 0 35.0898498585758 0 -115.692278274802 24.4032546242299 2.25426397000915 34.8126551967282 15.6287967398986 10.0016374036903 4.36447790864071 22.5613192211683 19.4360333131937 12.8817275810063 6.31789025908661 11.6808707434047 23.5500805711187 16.7036900127372 9.85453787671753 7.35657267590133 29.0518626268892 21.7527096343354 14.4530880803998 2.0448611422051 34.242166546663 26.802859228578 19.3572987221822 11.7337007657727 37.5132822932002 30.4785762398174 23.4438673625928 19.2883990486107 36.5437534974732 29.4637964753385 22.3752908354727 10.179781756752 32.7760323620993 25.657527666352 18.5294901505254 13.1049216062517 25.8524047954001 19.0417409764762 12.2252910786501 12.9597105232187 18.2192649956219 12.1086765244951 5.99230118291062 19.7569223594676 12.9984533634803 7.7689271601708 2.5394007715788 189.882966463915 24.9463654647562 18.3796575066978 11.8092057049604 52 -0.399947969833456 0 0 0 0 NA 0 0 1879.47592629651 0 0 1 2.58457529362554 NA 781.731981142645 0 0 0 172.469629985384
"etort-75" 1.00130331516266 102.672668817375 0 210.393360110758 112.093284652859 0 201 NA 1.61000001430512 201 0 890.020683043991 0.926485195714476 0 0 35.0837272694645 0 -115.675089248923 23.4492206672177 1.59888859917999 34.764274092111 16.1268739316996 9.79296160863774 3.45394712230263 23.0149660294904 19.9592235839712 13.060700644864 6.16092845846308 12.1993973036672 24.1241221430101 16.7820067962156 9.43624175876139 7.7679625167545 29.6092227975663 22.0631794266799 14.5071360412959 2.08445943671299 34.8140720497307 27.0321072658988 19.24504144156 10.5945403045504 38.1028234821614 30.5708586983295 23.0350933506783 20.5513330508072 37.1290731874965 29.7008569963654 22.2651900595986 9.60990716718535 33.3042730487293 25.7838078490543 18.2584441760216 13.1916920415069 26.349321937368 19.1153073761688 11.8812931535255 11.6828044871596 18.6958255573229 12.0155063356992 5.32773660927985 19.3041291168887 13.219625000875 7.28066030281801 1.33664578274303 188.214686187166 25.4443242385275 18.4123049099721 11.3766357665852 52 -0.376081458597013 0 0 0 0 NA 0 0 355.122046241065 0 0 1 2.48142034511261 NA 781.705495434527 0 0 0 160.053323195631
"etort-76" 1.000936627388 103.450050972225 0 265.874309471573 185.753616137919 0 201 NA 1.61000001430511 201 0 806.358125165695 -0.100229010579788 0 0 34.7013474300903 0 -115.710028070541 19.2690668564485 3.18030489039825 21.4897613666034 17.2603999789196 10.8352110510904 4.40547451308062 15.4984377557539 20.6954084553545 13.6676596118532 6.63035219204835 7.04604367954214 24.9975259466446 17.1931464684654 9.38417990468471 6.13639116096709 30.3040627625844 22.1059456419936 13.9023763976983 0.226979570862255 35.3531796059969 26.8437357005193 18.3342908394742 4.88626452240656 38.3449460717597 30.2417657142579 22.1383432534887 17.9949923456145 37.5140637544057 29.6396293229337 21.7551965239504 12.9967526462568 33.9153880014138 25.9196845432733 17.9237382830789 9.57888607521581 27.246072877672 19.5039847529775 11.7616555611024 6.26282206929066 20.1425699159395 13.3514273268693 6.55507364393882 17.1742029440575 14.7974339941391 8.78532053202465 2.77276497178102 138.560603145149 26.3356309257397 18.9503473252529 11.5648632208213 52 -0.994739061222071 0 0 0 0 NA 0 0 714.744318151477 0 0 1 2.41686837334569 NA 784.947204366375 0 0 0 183.574559045024
"etort-77" 1.0005704164505 101.732266549312 0 167.190227868374 9.05779430230094 0 33 1.49000000953674 1.49000000953674 33 0 1140.24016500802 0.156886511530617 0 0 36.5350115891949 0 -115.796451649303 14.0160502438188 -0.927307665115387 20.0074879376754 14.4936981515863 7.81790023513184 1.13788111046511 13.6285049293811 18.5005617115088 11.0139733702461 3.52738448717487 9.10476597315644 22.9898463276824 15.0041533695711 7.01003834644657 4.2177201323842 28.6413833256207 20.3900326873262 12.1365207169224 4.94118546671126 34.1929405804676 25.5483335072319 16.9015648563909 13.3850735241973 37.4271615818133 29.0065333402428 20.5785473816779 12.3914424823892 35.8360813063273 27.7807958267492 19.7217728027989 10.134938244213 32.1361588367872 23.7305889997013 15.3165966907133 8.64429775003947 25.2122203429908 17.1111231122326 9.00267009578683 8.77239669718746 16.9240988922205 9.69219434972928 2.45548606511472 13.055460625453 12.0769626646172 5.5294320073969 -1.02593778073785 132.299325340824 24.2389421517866 16.5329235422147 8.81848226726768 52 0.983751819166751 0 0 0 0 3 3 0 3756.51137692942 0 0 1 1.73475341037282 NA 767.151713803696 0 1 0 144.955688279577
"etort-78" 1.00018358230591 103.072339444197 0 286.861067297577 211.909221090261 0 48 1.49000000953674 1.49000000953674 48 0 1000.74428975102 -0.52650895670628 0 0 35.9449482438248 0 -115.679541615659 20.3189987956995 0.252524316992932 23.7158054266816 15.1121583060893 8.68200868116968 2.24877517730218 21.4200559508695 19.1918143792958 12.0352858826201 4.86986968663608 6.67515644055441 23.3629483522634 15.912971134728 8.46025268729306 5.13620761348531 28.7438063614638 21.1730370346981 13.5991832136578 1.47653501161135 34.1842339125011 26.3118585164626 18.4394825975878 19.8056899763192 37.7774895853758 29.9836580178229 22.1898258619628 15.117180902913 36.6656905143089 29.045262996936 21.4240668278229 10.593259543262 32.610229485411 24.7812821752421 16.9434475325079 11.0293017414232 25.5960552746576 17.9510449762361 10.2971481521313 11.5313248568989 17.7118148370595 10.8448993396433 3.97798377064429 20.1791257689112 12.4059292582313 6.25967713765165 0.106509630659853 166.99863617208 24.7071681930185 17.4705961805498 10.2340240619495 52 -0.845691042606729 0 0 0 0 1 1 0 2013.33127404357 0 0 1 1.14317384242167 NA 772.705369970968 0 0.115938119999488 0 174.796444551691
"etort-79" 1.00010597705841 102.96400825168 0 285.949279744962 198.575923388064 0 201 1.32000005245209 1.32000005245209 201 0 921.555229483014 -0.318393727614845 0 0 36.015680360524 0.970315730175585 -115.779311618186 19.9775042126402 -0.542233278610606 25.7144215601828 15.7043072257246 8.62835547688193 1.54823287047826 20.4162116232198 19.72288717349 12.1136057913639 4.49951320138867 7.07742728389047 23.8618080012344 16.0569972707287 8.24801610970789 4.40925610691932 29.324685803851 21.2541846829761 13.1795128613957 2.01444799160452 34.6523745718584 26.2580162833691 17.8624387891905 15.1594566369179 38.1160782335838 29.8489695390885 21.5724381062029 13.0198506371653 37.0896353069515 28.916356839209 20.7430783449842 9.89709760512275 33.1280764449805 24.6047029883624 16.0719685478262 9.60364233695883 26.2948248434673 17.8654043769185 9.43476363364132 12.0683588186413 18.2921706530433 10.710388373447 3.12379638748789 17.4282330114341 12.9743067850346 6.1187952244782 -0.736716412977109 156.785906157388 25.2246854223813 17.4081547487773 9.58687484524816 52 -0.947285349272563 0 0 0 0 0 0 0 29.4734356462395 0 0 1 0.759114456831515 NA 771.889092866043 0 0 0 174.064917275496
"etort-80" 1.00161957740784 102.660438393793 0 145.400364225948 100.868584374639 0 201 NA 1.41999995708466 201 0 936.079066304277 0.981280319247796 0 0 35.4050564623235 0 -115.402231858818 20.3119190825489 1.22440762687553 26.2419744760525 15.4359156712196 9.33562477521309 3.22533407069156 22.7933373995027 19.4466179120457 12.7421050404612 6.02799851292439 5.00844730216504 23.623727543567 16.5779499006147 9.52887621022744 4.59201163490139 29.2937276198609 22.076732571493 14.8597366081476 0.974627271548567 34.6908385494793 27.2900268271202 19.8888098794682 21.1530586034106 37.9166171480062 30.6779502820845 23.4321718761927 12.5218954930967 36.9337288394641 29.8353999725724 22.7341828904557 9.90089892841119 32.9466171842529 25.5800276652537 18.2105476273878 10.4252287108687 25.7023965468192 18.632510520721 11.5622199971226 11.212700324191 17.9583993944556 11.5256249950333 5.0895556976659 18.6717311879156 12.6203620589069 6.84255460003422 1.05515311787649 163.807823469143 24.9881739608897 18.2011792176975 11.4045884288862 52 -0.188400665951301 0 0 0 0 NA 0 0 1224.41296310477 0 0 1 2.69766989323478 NA 778.932740780348 0 1 0 98.4906036172074
"etort-81" 1.00019478797913 102.140936866976 0 108.801217703034 25.2983557153246 0 201 NA 1.41999995708466 201 0 865.564064262282 0.422702733851544 0 0 35.3929426408792 0 -115.382106880431 20.1645602670365 1.27158162177776 25.6592404741259 15.7749710564311 9.5074272291033 3.23554494617691 21.9567299682043 19.8383557957111 13.0282236110928 6.21256229620756 4.82297724865955 24.0526080445186 16.9209171527612 9.78366900432876 3.99382075716995 29.7344851340537 22.3938793140231 15.0434054639511 1.01502388947555 35.1476124468146 27.6133729523435 20.0791334829885 18.8102001604482 38.3127399825498 31.0124446059514 23.7022535434309 12.8402546450522 37.3472164511392 30.1361764835748 22.9197129191275 9.45910286273698 33.3462355057084 25.940311917966 18.5343854334362 10.0087657214741 26.0917398994205 18.8893102598763 11.6868801689068 10.6444677466022 18.3042016452455 11.7151240362325 5.12157588264531 18.3631635498455 12.8636273920557 6.9669852233646 1.06047490496988 157.738304942907 25.3530095437324 18.4521345071414 11.5511537440996 52 0.893625872400731 0 0 0 0 NA 0 0 492.241813438639 0 0 1 0.813511766099856 NA 777.845496000762 0 0 0 92.2499992286482
"etort-82" 1.00034201145172 101.877787879437 0 125.735668593413 66.1586506380988 0 201 NA 1.41999995708466 201 0 862.008203380985 0.914374525983791 0 0 35.3988842014285 0 -115.382791885641 20.3614348462248 1.3185690994927 25.2443459097585 15.8071577784094 9.52951746393372 3.25047835950851 22.3785496875899 19.8701049008375 13.0533342405909 6.23539288274283 4.90250748358077 24.0823909311951 16.9458496645121 9.80813588136127 4.00754483907495 29.749387446369 22.4100467496419 15.0607062585464 1.03709054756183 35.1648318165197 27.63431967555 20.0997637189515 18.884979655885 38.3423911600769 31.0318052300452 23.7112180328099 12.9581578626585 37.3809924751563 30.149819009936 22.9174753624404 9.73566056667914 33.3771753166636 25.9861594923663 18.5917584688688 10.2851994089836 26.1143026726127 18.9320100094864 11.7422874317741 10.7722506164707 18.3340011046196 11.7440185137687 5.14859243070169 18.5512449509907 12.8971400464363 7.00140538362446 1.09905581515804 159.118969557465 25.3848879540127 18.4823908166209 11.5798938686053 52 0.404077255855826 0 0 0 0 NA 0 0 222.208171279149 0 0 1 1.21679010037097 NA 777.942360004611 0 0.570974832628574 0 93.3914664557778
"etort-83" 1.0005521774292 102.518459104604 0 117.339875981085 26.6475302274853 0 201 NA 1.41999995708466 201 0 884.150899277925 0.448269061567489 0 0 35.3719873018788 0 -115.380175279229 19.7576149193573 1.12712210921096 25.7373828813164 15.6326759097159 9.36479023357306 3.09357916861429 21.8207769147721 19.6834528528405 12.874013242507 6.06379617844649 5.16516348343637 23.8980940819701 16.7696703878903 9.63124764310296 4.01663782923255 29.5696710461833 22.2337964885195 14.8971443174694 1.0623765215719 34.9153282994516 27.4528020208811 19.990275404434 19.1682849076187 38.1449848643019 30.8747676972536 23.60200197144 13.431857790872 37.1565385979632 30.0030184533423 22.842046638605 9.70421092745658 33.1855673172835 25.7229965916664 18.2512031949919 9.84783219322614 25.9404701321555 18.7278994065384 11.5145509192954 10.2315173203114 18.1616821810128 11.5647906793347 4.96122508172574 18.4688918191623 12.7670860081715 6.86837829938265 0.966344871008308 158.412545698542 25.2024590434951 18.3122419723298 11.414573303027 52 0.893327819708833 0 0 0 0 NA 0 0 1171.54606097299 0 0 1 1.82220788125126 NA 778.392181213158 0 0 0 99.6044255210482
