"etort1","etort2","pi"
"etort-60 (sheared2)","etort-67",0.16596
"etort-61","etort-67",0.173939
"etort-63","etort-67",0.166858
"etort-64","etort-67",0.16578
"etort-65","etort-67",0.167932
"etort-66","etort-67",0.167734
"etort-67","etort-67",0.113165
"etort-2","etort-68",0.169308
"etort-3","etort-68",0.164286
"etort-4","etort-68",0.16695
"etort-5","etort-68",0.17206
"etort-6","etort-68",0.17475
"etort-9","etort-68",0.171863
"etort-10","etort-68",0.169053
"etort-11","etort-68",0.169665
"etort-13","etort-68",0.166376
"etort-14","etort-68",0.170106
"etort-16","etort-68",0.170535
"etort-18","etort-68",0.166388
"etort-19","etort-68",0.166604
"etort-20","etort-68",0.166226
"etort-21","etort-68",0.166983
"etort-22","etort-68",0.166716
"etort-23","etort-68",0.170792
"etort-24","etort-68",0.169336
"etort-25","etort-68",0.171182
"etort-26","etort-68",0.172222
"etort-27","etort-68",0.170166
"etort-28","etort-68",0.169965
"etort-33","etort-68",0.173086
"etort-34","etort-68",0.172207
"etort-39","etort-68",0.173132
"etort-40","etort-68",0.172293
"etort-41","etort-68",0.173609
"etort-42","etort-68",0.175287
"etort-43","etort-68",0.172752
"etort-44","etort-68",0.17348
"etort-45","etort-68",0.174525
"etort-52","etort-68",0.171543
"etort-54","etort-68",0.172114
"etort-57","etort-68",0.17301
"etort-60 (sheared2)","etort-68",0.166144
"etort-61","etort-68",0.172933
"etort-63","etort-68",0.165372
"etort-64","etort-68",0.16471
"etort-65","etort-68",0.166754
"etort-66","etort-68",0.16578
"etort-67","etort-68",0.164315
"etort-68","etort-68",0.123436
"etort-2","etort-69",0.172507
"etort-3","etort-69",0.168468
"etort-4","etort-69",0.171709
"etort-5","etort-69",0.174017
"etort-6","etort-69",0.17811
"etort-9","etort-69",0.173184
"etort-10","etort-69",0.168329
"etort-11","etort-69",0.16921
"etort-13","etort-69",0.171344
"etort-14","etort-69",0.173762
"etort-16","etort-69",0.171062
"etort-18","etort-69",0.166405
"etort-19","etort-69",0.170496
"etort-20","etort-69",0.171446
"etort-21","etort-69",0.167254
"etort-22","etort-69",0.167003
"etort-23","etort-69",0.17166
"etort-24","etort-69",0.169892
"etort-25","etort-69",0.171573
"etort-26","etort-69",0.174318
"etort-27","etort-69",0.170948
"etort-28","etort-69",0.169783
"etort-33","etort-69",0.175892
"etort-34","etort-69",0.176114
"etort-39","etort-69",0.175714
"etort-40","etort-69",0.175275
"etort-41","etort-69",0.176801
"etort-42","etort-69",0.178187
"etort-43","etort-69",0.175229
"etort-44","etort-69",0.175814
"etort-45","etort-69",0.176067
"etort-52","etort-69",0.174871
"etort-54","etort-69",0.174491
"etort-57","etort-69",0.174727
"etort-60 (sheared2)","etort-69",0.165516
"etort-61","etort-69",0.175065
"etort-63","etort-69",0.170175
"etort-64","etort-69",0.167825
"etort-65","etort-69",0.16976
"etort-66","etort-69",0.167785
"etort-67","etort-69",0.167795
"etort-68","etort-69",0.166147
"etort-69","etort-69",0.112516
"etort-2","etort-70",0.178109
"etort-3","etort-70",0.175481
"etort-4","etort-70",0.177271
"etort-5","etort-70",0.176692
"etort-6","etort-70",0.178867
"etort-9","etort-70",0.177007
"etort-10","etort-70",0.172747
"etort-11","etort-70",0.173849
"etort-13","etort-70",0.17609
"etort-14","etort-70",0.179215
"etort-16","etort-70",0.174712
"etort-18","etort-70",0.170844
"etort-19","etort-70",0.17632
"etort-20","etort-70",0.176867
"etort-21","etort-70",0.172838
"etort-22","etort-70",0.173128
"etort-23","etort-70",0.174772
"etort-24","etort-70",0.17373
"etort-25","etort-70",0.174462
"etort-26","etort-70",0.177839
"etort-27","etort-70",0.174032
"etort-28","etort-70",0.174196
"etort-33","etort-70",0.17739
"etort-34","etort-70",0.178931
"etort-39","etort-70",0.179194
"etort-40","etort-70",0.178055
"etort-41","etort-70",0.178663
"etort-42","etort-70",0.179391
"etort-43","etort-70",0.177938
"etort-44","etort-70",0.177032
"etort-45","etort-70",0.177242
"etort-52","etort-70",0.17719
"etort-54","etort-70",0.177074
"etort-57","etort-70",0.177334
"etort-60 (sheared2)","etort-70",0.170999
"etort-61","etort-70",0.180629
"etort-63","etort-70",0.17542
"etort-64","etort-70",0.173212
"etort-65","etort-70",0.1747
"etort-66","etort-70",0.17158
"etort-67","etort-70",0.173005
"etort-68","etort-70",0.170031
"etort-69","etort-70",0.171286
"etort-70","etort-70",0.115931
"etort-2","etort-71",0.173625
"etort-3","etort-71",0.176813
"etort-4","etort-71",0.177043
"etort-5","etort-71",0.18045
"etort-6","etort-71",0.182644
"etort-9","etort-71",0.178746
"etort-10","etort-71",0.179394
"etort-11","etort-71",0.17913
"etort-13","etort-71",0.174071
"etort-14","etort-71",0.172276
"etort-16","etort-71",0.180121
"etort-18","etort-71",0.177227
"etort-19","etort-71",0.17562
"etort-20","etort-71",0.176575
"etort-21","etort-71",0.178409
"etort-22","etort-71",0.177349
"etort-23","etort-71",0.180824
"etort-24","etort-71",0.179304
"etort-25","etort-71",0.180678
"etort-26","etort-71",0.17979
"etort-27","etort-71",0.180993
"etort-28","etort-71",0.180492
"etort-33","etort-71",0.17991
"etort-34","etort-71",0.179341
"etort-39","etort-71",0.180296
"etort-40","etort-71",0.180307
"etort-41","etort-71",0.181277
"etort-42","etort-71",0.182692
"etort-43","etort-71",0.179773
"etort-44","etort-71",0.181134
"etort-45","etort-71",0.180152
"etort-52","etort-71",0.179496
"etort-54","etort-71",0.179827
"etort-57","etort-71",0.172921
"etort-60 (sheared2)","etort-71",0.176421
"etort-61","etort-71",0.174352
"etort-63","etort-71",0.175626
"etort-64","etort-71",0.175102
"etort-65","etort-71",0.17397
"etort-66","etort-71",0.176658
"etort-67","etort-71",0.1754
"etort-68","etort-71",0.173517
"etort-69","etort-71",0.176796
"etort-70","etort-71",0.179367
"etort-71","etort-71",0.120034
"etort-2","etort-72",0.173117
"etort-3","etort-72",0.176353
"etort-4","etort-72",0.175834
"etort-5","etort-72",0.178654
"etort-6","etort-72",0.182136
"etort-9","etort-72",0.177594
"etort-10","etort-72",0.178801
"etort-11","etort-72",0.178239
"etort-13","etort-72",0.17148
"etort-14","etort-72",0.171507
"etort-16","etort-72",0.17979
"etort-18","etort-72",0.176333
"etort-19","etort-72",0.174628
"etort-20","etort-72",0.175318
"etort-21","etort-72",0.177161
"etort-22","etort-72",0.176835
"etort-23","etort-72",0.179781
"etort-24","etort-72",0.178169
"etort-25","etort-72",0.17983
"etort-26","etort-72",0.178321
"etort-27","etort-72",0.179777
"etort-28","etort-72",0.178731
"etort-33","etort-72",0.179518
"etort-34","etort-72",0.177755
"etort-39","etort-72",0.178854
"etort-40","etort-72",0.178678
"etort-41","etort-72",0.179759
"etort-42","etort-72",0.181478
"etort-43","etort-72",0.179385
"etort-44","etort-72",0.180069
"etort-45","etort-72",0.178983
"etort-52","etort-72",0.17854
"etort-54","etort-72",0.177958
"etort-57","etort-72",0.17237
"etort-60 (sheared2)","etort-72",0.174774
"etort-61","etort-72",0.173759
"etort-63","etort-72",0.174107
"etort-64","etort-72",0.174285
"etort-65","etort-72",0.172616
"etort-66","etort-72",0.175598
"etort-67","etort-72",0.173906
"etort-68","etort-72",0.173606
"etort-69","etort-72",0.175602
"etort-70","etort-72",0.179287
"etort-71","etort-72",0.173032
"etort-72","etort-72",0.12333
"etort-2","etort-73",0.173912
"etort-3","etort-73",0.170825
"etort-4","etort-73",0.170549
"etort-5","etort-73",0.176057
"etort-6","etort-73",0.180143
"etort-9","etort-73",0.174644
"etort-10","etort-73",0.174088
"etort-11","etort-73",0.175804
"etort-13","etort-73",0.17046
"etort-14","etort-73",0.174214
"etort-16","etort-73",0.175879
"etort-18","etort-73",0.173655
"etort-19","etort-73",0.170487
"etort-20","etort-73",0.170557
"etort-21","etort-73",0.173818
"etort-22","etort-73",0.174282
"etort-23","etort-73",0.176581
"etort-24","etort-73",0.175852
"etort-25","etort-73",0.176393
"etort-26","etort-73",0.175538
"etort-27","etort-73",0.17571
"etort-28","etort-73",0.175568
"etort-33","etort-73",0.176447
"etort-34","etort-73",0.175748
"etort-39","etort-73",0.17674
"etort-40","etort-73",0.176334
"etort-41","etort-73",0.178538
"etort-42","etort-73",0.179881
"etort-43","etort-73",0.17734
"etort-44","etort-73",0.176691
"etort-45","etort-73",0.177067
"etort-52","etort-73",0.177186
"etort-54","etort-73",0.176084
"etort-57","etort-73",0.176066
"etort-60 (sheared2)","etort-73",0.171396
"etort-61","etort-73",0.175713
"etort-63","etort-73",0.169273
"etort-64","etort-73",0.171093
"etort-65","etort-73",0.170538
"etort-66","etort-73",0.172324
"etort-67","etort-73",0.169737
"etort-68","etort-73",0.168718
"etort-69","etort-73",0.171835
"etort-70","etort-73",0.177614
"etort-71","etort-73",0.176691
"etort-72","etort-73",0.175388
"etort-73","etort-73",0.110917
"etort-2","etort-74",0.173287
"etort-3","etort-74",0.169878
"etort-4","etort-74",0.170833
"etort-5","etort-74",0.174796
"etort-6","etort-74",0.180248
"etort-9","etort-74",0.175463
"etort-10","etort-74",0.16904
"etort-11","etort-74",0.16993
"etort-13","etort-74",0.17138
"etort-14","etort-74",0.174425
"etort-16","etort-74",0.172479
"etort-18","etort-74",0.166683
"etort-19","etort-74",0.17042
"etort-20","etort-74",0.171065
"etort-21","etort-74",0.168395
"etort-22","etort-74",0.168249
"etort-23","etort-74",0.172259
"etort-24","etort-74",0.170133
"etort-25","etort-74",0.17117
"etort-26","etort-74",0.175467
"etort-27","etort-74",0.171552
"etort-28","etort-74",0.170835
"etort-33","etort-74",0.176735
"etort-34","etort-74",0.176979
"etort-39","etort-74",0.176965
"etort-40","etort-74",0.17588
"etort-41","etort-74",0.177641
"etort-42","etort-74",0.179052
"etort-43","etort-74",0.175821
"etort-44","etort-74",0.175993
"etort-45","etort-74",0.176759
"etort-52","etort-74",0.17565
"etort-54","etort-74",0.175197
"etort-57","etort-74",0.176004
"etort-60 (sheared2)","etort-74",0.167161
"etort-61","etort-74",0.176142
"etort-63","etort-74",0.170278
"etort-64","etort-74",0.168405
"etort-65","etort-74",0.170782
"etort-66","etort-74",0.168091
"etort-67","etort-74",0.168152
"etort-68","etort-74",0.166781
"etort-69","etort-74",0.166984
"etort-70","etort-74",0.173259
"etort-71","etort-74",0.177075
"etort-72","etort-74",0.177505
"etort-73","etort-74",0.172299
"etort-74","etort-74",0.112951
"etort-2","etort-77",0.178021
"etort-3","etort-77",0.176089
"etort-4","etort-77",0.176826
"etort-5","etort-77",0.170707
"etort-6","etort-77",0.17493
"etort-9","etort-77",0.171973
"etort-10","etort-77",0.176836
"etort-11","etort-77",0.177049
"etort-13","etort-77",0.176164
"etort-14","etort-77",0.178839
"etort-16","etort-77",0.174247
"etort-18","etort-77",0.175556
"etort-19","etort-77",0.176667
"etort-20","etort-77",0.176765
"etort-21","etort-77",0.176399
"etort-22","etort-77",0.176535
"etort-23","etort-77",0.17747
"etort-24","etort-77",0.177668
"etort-25","etort-77",0.177266
"etort-26","etort-77",0.172514
"etort-27","etort-77",0.178488
"etort-28","etort-77",0.177071
"etort-33","etort-77",0.171218
"etort-34","etort-77",0.171299
"etort-39","etort-77",0.17212
"etort-40","etort-77",0.17151
"etort-41","etort-77",0.172981
"etort-42","etort-77",0.174524
"etort-43","etort-77",0.17198
"etort-44","etort-77",0.172132
"etort-45","etort-77",0.172285
"etort-52","etort-77",0.17105
"etort-54","etort-77",0.171408
"etort-57","etort-77",0.17874
"etort-60 (sheared2)","etort-77",0.175704
"etort-61","etort-77",0.17988
"etort-63","etort-77",0.176297
"etort-64","etort-77",0.175142
"etort-65","etort-77",0.176084
"etort-66","etort-77",0.17507
"etort-67","etort-77",0.175356
"etort-68","etort-77",0.172459
"etort-69","etort-77",0.175631
"etort-70","etort-77",0.177799
"etort-71","etort-77",0.180368
"etort-72","etort-77",0.178769
"etort-73","etort-77",0.177432
"etort-74","etort-77",0.175466
"etort-77","etort-77",0.110416
"etort-2","etort-96",0.17626
"etort-3","etort-96",0.175288
"etort-4","etort-96",0.176211
"etort-5","etort-96",0.170451
"etort-6","etort-96",0.172953
"etort-9","etort-96",0.168857
"etort-10","etort-96",0.175402
"etort-11","etort-96",0.175655
"etort-13","etort-96",0.1756
"etort-14","etort-96",0.177431
"etort-16","etort-96",0.174375
"etort-18","etort-96",0.174335
"etort-19","etort-96",0.175514
"etort-20","etort-96",0.177105
"etort-21","etort-96",0.173725
"etort-22","etort-96",0.174404
"etort-23","etort-96",0.175463
"etort-24","etort-96",0.17563
"etort-25","etort-96",0.176092
"etort-26","etort-96",0.171263
"etort-27","etort-96",0.176896
"etort-28","etort-96",0.177142
"etort-33","etort-96",0.169929
"etort-34","etort-96",0.169823
"etort-39","etort-96",0.169915
"etort-40","etort-96",0.170172
"etort-41","etort-96",0.171581
"etort-42","etort-96",0.17288
"etort-43","etort-96",0.169608
"etort-44","etort-96",0.169826
"etort-45","etort-96",0.170741
"etort-52","etort-96",0.170121
"etort-54","etort-96",0.169902
"etort-57","etort-96",0.177874
"etort-60 (sheared2)","etort-96",0.173536
"etort-61","etort-96",0.179381
"etort-63","etort-96",0.174886
"etort-64","etort-96",0.17442
"etort-65","etort-96",0.174773
"etort-66","etort-96",0.173836
"etort-67","etort-96",0.173898
"etort-68","etort-96",0.17109
"etort-69","etort-96",0.17279
"etort-70","etort-96",0.176134
"etort-71","etort-96",0.179259
"etort-72","etort-96",0.177875
"etort-73","etort-96",0.175639
"etort-74","etort-96",0.175273
"etort-77","etort-96",0.170864
"etort-96","etort-96",0.112422
"etort-2","etort-97",0.173221
"etort-3","etort-97",0.171703
"etort-4","etort-97",0.174108
"etort-5","etort-97",0.169104
"etort-6","etort-97",0.169372
"etort-9","etort-97",0.164761
"etort-10","etort-97",0.172562
"etort-11","etort-97",0.172992
"etort-13","etort-97",0.171221
"etort-14","etort-97",0.17328
"etort-16","etort-97",0.171454
"etort-18","etort-97",0.17223
"etort-19","etort-97",0.17197
"etort-20","etort-97",0.173261
"etort-21","etort-97",0.171408
"etort-22","etort-97",0.17009
"etort-23","etort-97",0.173014
"etort-24","etort-97",0.172177
"etort-25","etort-97",0.174626
"etort-26","etort-97",0.167255
"etort-27","etort-97",0.173665
"etort-28","etort-97",0.173108
"etort-33","etort-97",0.166842
"etort-34","etort-97",0.166253
"etort-39","etort-97",0.166256
"etort-40","etort-97",0.165969
"etort-41","etort-97",0.168468
"etort-42","etort-97",0.170743
"etort-43","etort-97",0.167518
"etort-44","etort-97",0.168726
"etort-45","etort-97",0.169289
"etort-52","etort-97",0.167109
"etort-54","etort-97",0.167457
"etort-57","etort-97",0.176314
"etort-60 (sheared2)","etort-97",0.170866
"etort-61","etort-97",0.175895
"etort-63","etort-97",0.170986
"etort-64","etort-97",0.171448
"etort-65","etort-97",0.172598
"etort-66","etort-97",0.171835
"etort-67","etort-97",0.170856
"etort-68","etort-97",0.170698
"etort-69","etort-97",0.171263
"etort-70","etort-97",0.17092
"etort-71","etort-97",0.176586
"etort-72","etort-97",0.176362
"etort-73","etort-97",0.172654
"etort-74","etort-97",0.172156
"etort-77","etort-97",0.169656
"etort-96","etort-97",0.166654
"etort-97","etort-97",0.127068
"etort-2","etort-98",0.175723
"etort-3","etort-98",0.175534
"etort-4","etort-98",0.175991
"etort-5","etort-98",0.170946
"etort-6","etort-98",0.172327
"etort-9","etort-98",0.167608
"etort-10","etort-98",0.175978
"etort-11","etort-98",0.175581
"etort-13","etort-98",0.175338
"etort-14","etort-98",0.176377
"etort-16","etort-98",0.174312
"etort-18","etort-98",0.174329
"etort-19","etort-98",0.174401
"etort-20","etort-98",0.176003
"etort-21","etort-98",0.174564
"etort-22","etort-98",0.174033
"etort-23","etort-98",0.176026
"etort-24","etort-98",0.174813
"etort-25","etort-98",0.177325
"etort-26","etort-98",0.168204
"etort-27","etort-98",0.176462
"etort-28","etort-98",0.176357
"etort-33","etort-98",0.170019
"etort-34","etort-98",0.168451
"etort-39","etort-98",0.169516
"etort-40","etort-98",0.168979
"etort-41","etort-98",0.170836
"etort-42","etort-98",0.171624
"etort-43","etort-98",0.169809
"etort-44","etort-98",0.170287
"etort-45","etort-98",0.170411
"etort-52","etort-98",0.169784
"etort-54","etort-98",0.169608
"etort-57","etort-98",0.177439
"etort-60 (sheared2)","etort-98",0.173645
"etort-61","etort-98",0.178794
"etort-63","etort-98",0.174247
"etort-64","etort-98",0.173147
"etort-65","etort-98",0.173501
"etort-66","etort-98",0.173088
"etort-67","etort-98",0.172723
"etort-68","etort-98",0.171312
"etort-69","etort-98",0.173411
"etort-70","etort-98",0.175598
"etort-71","etort-98",0.178315
"etort-72","etort-98",0.177531
"etort-73","etort-98",0.175618
"etort-74","etort-98",0.174731
"etort-77","etort-98",0.170924
"etort-96","etort-98",0.168443
"etort-97","etort-98",0.165987
"etort-98","etort-98",0.114258
"etort-2","etort-99",0.177069
"etort-3","etort-99",0.175419
"etort-4","etort-99",0.176562
"etort-5","etort-99",0.171607
"etort-6","etort-99",0.172888
"etort-9","etort-99",0.16747
"etort-10","etort-99",0.17584
"etort-11","etort-99",0.175171
"etort-13","etort-99",0.17585
"etort-14","etort-99",0.178744
"etort-16","etort-99",0.174372
"etort-18","etort-99",0.174987
"etort-19","etort-99",0.1758
"etort-20","etort-99",0.176718
"etort-21","etort-99",0.174841
"etort-22","etort-99",0.175425
"etort-23","etort-99",0.17652
"etort-24","etort-99",0.175479
"etort-25","etort-99",0.177087
"etort-26","etort-99",0.169179
"etort-27","etort-99",0.17716
"etort-28","etort-99",0.176763
"etort-33","etort-99",0.169326
"etort-34","etort-99",0.168886
"etort-39","etort-99",0.17004
"etort-40","etort-99",0.169305
"etort-41","etort-99",0.170318
"etort-42","etort-99",0.172457
"etort-43","etort-99",0.170416
"etort-44","etort-99",0.17039
"etort-45","etort-99",0.16934
"etort-52","etort-99",0.170398
"etort-54","etort-99",0.168792
"etort-57","etort-99",0.178179
"etort-60 (sheared2)","etort-99",0.173796
"etort-61","etort-99",0.178685
"etort-63","etort-99",0.17497
"etort-64","etort-99",0.174043
"etort-65","etort-99",0.175448
"etort-66","etort-99",0.173704
"etort-67","etort-99",0.174285
"etort-68","etort-99",0.172142
"etort-69","etort-99",0.173236
"etort-70","etort-99",0.175897
"etort-71","etort-99",0.179097
"etort-72","etort-99",0.178074
"etort-73","etort-99",0.17544
"etort-74","etort-99",0.175254
"etort-77","etort-99",0.171292
"etort-96","etort-99",0.168544
"etort-97","etort-99",0.16547
"etort-98","etort-99",0.168117
"etort-99","etort-99",0.112519
"etort-2","etort-100",0.176448
"etort-3","etort-100",0.175642
"etort-4","etort-100",0.176225
"etort-5","etort-100",0.170978
"etort-6","etort-100",0.173574
"etort-9","etort-100",0.167448
"etort-10","etort-100",0.175452
"etort-11","etort-100",0.175348
"etort-13","etort-100",0.175453
"etort-14","etort-100",0.176997
"etort-16","etort-100",0.174065
"etort-18","etort-100",0.174808
"etort-19","etort-100",0.174666
"etort-20","etort-100",0.1768
"etort-21","etort-100",0.173606
"etort-22","etort-100",0.175514
"etort-23","etort-100",0.175979
