"etort1","etort2","covariance"
"etort-60 (sheared2)","etort-67",0.005272
"etort-61","etort-67",0.008171
"etort-63","etort-67",0.008252
"etort-64","etort-67",0.007871
"etort-65","etort-67",0.006645
"etort-66","etort-67",0.005697
"etort-67","etort-67",0.205519
"etort-2","etort-68",0.002158
"etort-3","etort-68",0.003326
"etort-4","etort-68",0.003346
"etort-5","etort-68",0.001524
"etort-6","etort-68",0.00143
"etort-9","etort-68",0.00131
"etort-10","etort-68",0.00202
"etort-11","etort-68",0.002091
"etort-13","etort-68",0.002405
"etort-14","etort-68",0.002481
"etort-16","etort-68",0.004643
"etort-18","etort-68",0.002848
"etort-19","etort-68",0.002986
"etort-20","etort-68",0.003428
"etort-21","etort-68",0.002296
"etort-22","etort-68",0.001975
"etort-23","etort-68",0.001921
"etort-24","etort-68",0.001698
"etort-25","etort-68",0.002498
"etort-26","etort-68",0.001949
"etort-27","etort-68",0.002957
"etort-28","etort-68",0.002937
"etort-33","etort-68",0.001365
"etort-34","etort-68",0.001768
"etort-39","etort-68",0.001786
"etort-40","etort-68",0.001795
"etort-41","etort-68",0.002241
"etort-42","etort-68",0.000748
"etort-43","etort-68",0.0018
"etort-44","etort-68",0.001401
"etort-45","etort-68",0.00106
"etort-52","etort-68",0.001994
"etort-54","etort-68",0.001201
"etort-57","etort-68",0.003074
"etort-60 (sheared2)","etort-68",0.00303
"etort-61","etort-68",0.004647
"etort-63","etort-68",0.004914
"etort-64","etort-68",0.00477
"etort-65","etort-68",0.004593
"etort-66","etort-68",0.004032
"etort-67","etort-68",0.005929
"etort-68","etort-68",0.14307
"etort-2","etort-69",0.002213
"etort-3","etort-69",0.003156
"etort-4","etort-69",0.002991
"etort-5","etort-69",0.001866
"etort-6","etort-69",0.001471
"etort-9","etort-69",0.001709
"etort-10","etort-69",0.002744
"etort-11","etort-69",0.002918
"etort-13","etort-69",0.002261
"etort-14","etort-69",0.002455
"etort-16","etort-69",0.005253
"etort-18","etort-69",0.00355
"etort-19","etort-69",0.002888
"etort-20","etort-69",0.002999
"etort-21","etort-69",0.003129
"etort-22","etort-69",0.002763
"etort-23","etort-69",0.002434
"etort-24","etort-69",0.002578
"etort-25","etort-69",0.003129
"etort-26","etort-69",0.002099
"etort-27","etort-69",0.003679
"etort-28","etort-69",0.003789
"etort-33","etort-69",0.001517
"etort-34","etort-69",0.001681
"etort-39","etort-69",0.001878
"etort-40","etort-69",0.001869
"etort-41","etort-69",0.002234
"etort-42","etort-69",0.000892
"etort-43","etort-69",0.001864
"etort-44","etort-69",0.001502
"etort-45","etort-69",0.001261
"etort-52","etort-69",0.001962
"etort-54","etort-69",0.001378
"etort-57","etort-69",0.002199
"etort-60 (sheared2)","etort-69",0.003509
"etort-61","etort-69",0.004497
"etort-63","etort-69",0.004115
"etort-64","etort-69",0.004335
"etort-65","etort-69",0.003652
"etort-66","etort-69",0.003557
"etort-67","etort-69",0.005439
"etort-68","etort-69",0.003305
"etort-69","etort-69",0.131849
"etort-2","etort-70",0.000805
"etort-3","etort-70",0.001358
"etort-4","etort-70",0.00124
"etort-5","etort-70",0.000833
"etort-6","etort-70",0.000433
"etort-9","etort-70",0.000619
"etort-10","etort-70",0.001494
"etort-11","etort-70",0.001435
"etort-13","etort-70",0.00108
"etort-14","etort-70",0.000843
"etort-16","etort-70",0.002485
"etort-18","etort-70",0.002037
"etort-19","etort-70",0.001205
"etort-20","etort-70",0.001234
"etort-21","etort-70",0.001493
"etort-22","etort-70",0.001355
"etort-23","etort-70",0.001201
"etort-24","etort-70",0.001445
"etort-25","etort-70",0.00167
"etort-26","etort-70",0.000766
"etort-27","etort-70",0.002092
"etort-28","etort-70",0.001953
"etort-33","etort-70",0.000747
"etort-34","etort-70",0.000601
"etort-39","etort-70",0.000611
"etort-40","etort-70",0.000846
"etort-41","etort-70",0.000716
"etort-42","etort-70",0.000283
"etort-43","etort-70",0.000649
"etort-44","etort-70",0.000689
"etort-45","etort-70",0.000553
"etort-52","etort-70",0.000787
"etort-54","etort-70",0.000621
"etort-57","etort-70",0.000753
"etort-60 (sheared2)","etort-70",0.001756
"etort-61","etort-70",0.001286
"etort-63","etort-70",0.001676
"etort-64","etort-70",0.001868
"etort-65","etort-70",0.001308
"etort-66","etort-70",0.001616
"etort-67","etort-70",0.002519
"etort-68","etort-70",0.001152
"etort-69","etort-70",0.001973
"etort-70","etort-70",0.122714
"etort-2","etort-71",0.002423
"etort-3","etort-71",0.002011
"etort-4","etort-71",0.002331
"etort-5","etort-71",0.001193
"etort-6","etort-71",0.001137
"etort-9","etort-71",0.00122
"etort-10","etort-71",0.001201
"etort-11","etort-71",0.00134
"etort-13","etort-71",0.002174
"etort-14","etort-71",0.003286
"etort-16","etort-71",0.002873
"etort-18","etort-71",0.001778
"etort-19","etort-71",0.002345
"etort-20","etort-71",0.002379
"etort-21","etort-71",0.001278
"etort-22","etort-71",0.001309
"etort-23","etort-71",0.001021
"etort-24","etort-71",0.001152
"etort-25","etort-71",0.001453
"etort-26","etort-71",0.001605
"etort-27","etort-71",0.001618
"etort-28","etort-71",0.001672
"etort-33","etort-71",0.001347
"etort-34","etort-71",0.001622
"etort-39","etort-71",0.001566
"etort-40","etort-71",0.001425
"etort-41","etort-71",0.001797
"etort-42","etort-71",0.000706
"etort-43","etort-71",0.001503
"etort-44","etort-71",0.001114
"etort-45","etort-71",0.001126
"etort-52","etort-71",0.001536
"etort-54","etort-71",0.000946
"etort-57","etort-71",0.00369
"etort-60 (sheared2)","etort-71",0.001746
"etort-61","etort-71",0.006179
"etort-63","etort-71",0.003216
"etort-64","etort-71",0.00297
"etort-65","etort-71",0.003402
"etort-66","etort-71",0.002018
"etort-67","etort-71",0.003592
"etort-68","etort-71",0.002519
"etort-69","etort-71",0.001974
"etort-70","etort-71",0.000683
"etort-71","etort-71",0.125385
"etort-2","etort-72",0.002281
"etort-3","etort-72",0.001799
"etort-4","etort-72",0.002223
"etort-5","etort-72",0.001267
"etort-6","etort-72",0.000775
"etort-9","etort-72",0.00122
"etort-10","etort-72",0.001108
"etort-11","etort-72",0.001286
"etort-13","etort-72",0.002281
"etort-14","etort-72",0.003107
"etort-16","etort-72",0.002362
"etort-18","etort-72",0.001678
"etort-19","etort-72",0.002205
"etort-20","etort-72",0.002322
"etort-21","etort-72",0.001319
"etort-22","etort-72",0.001194
"etort-23","etort-72",0.000967
"etort-24","etort-72",0.001067
"etort-25","etort-72",0.00134
"etort-26","etort-72",0.001571
"etort-27","etort-72",0.001589
"etort-28","etort-72",0.001743
"etort-33","etort-72",0.001155
"etort-34","etort-72",0.001641
"etort-39","etort-72",0.001599
"etort-40","etort-72",0.001513
"etort-41","etort-72",0.001816
"etort-42","etort-72",0.000726
"etort-43","etort-72",0.001316
"etort-44","etort-72",0.001088
"etort-45","etort-72",0.001174
"etort-52","etort-72",0.001501
"etort-54","etort-72",0.001105
"etort-57","etort-72",0.003829
"etort-60 (sheared2)","etort-72",0.001863
"etort-61","etort-72",0.0055
"etort-63","etort-72",0.003254
"etort-64","etort-72",0.002801
"etort-65","etort-72",0.003649
"etort-66","etort-72",0.002107
"etort-67","etort-72",0.003607
"etort-68","etort-72",0.002545
"etort-69","etort-72",0.00198
"etort-70","etort-72",0.000549
"etort-71","etort-72",0.003312
"etort-72","etort-72",0.121907
"etort-2","etort-73",0.002119
"etort-3","etort-73",0.002746
"etort-4","etort-73",0.003285
"etort-5","etort-73",0.001708
"etort-6","etort-73",0.001399
"etort-9","etort-73",0.001733
"etort-10","etort-73",0.001884
"etort-11","etort-73",0.001757
"etort-13","etort-73",0.002572
"etort-14","etort-73",0.0026
"etort-16","etort-73",0.003497
"etort-18","etort-73",0.002169
"etort-19","etort-73",0.003009
"etort-20","etort-73",0.003198
"etort-21","etort-73",0.001993
"etort-22","etort-73",0.001728
"etort-23","etort-73",0.001617
"etort-24","etort-73",0.001609
"etort-25","etort-73",0.002094
"etort-26","etort-73",0.002083
"etort-27","etort-73",0.002506
"etort-28","etort-73",0.002494
"etort-33","etort-73",0.001685
"etort-34","etort-73",0.002049
"etort-39","etort-73",0.001932
"etort-40","etort-73",0.001996
"etort-41","etort-73",0.002049
"etort-42","etort-73",0.000949
"etort-43","etort-73",0.001722
"etort-44","etort-73",0.001606
"etort-45","etort-73",0.001364
"etort-52","etort-73",0.001687
"etort-54","etort-73",0.001374
"etort-57","etort-73",0.002129
"etort-60 (sheared2)","etort-73",0.002321
"etort-61","etort-73",0.004414
"etort-63","etort-73",0.00437
"etort-64","etort-73",0.00345
"etort-65","etort-73",0.003516
"etort-66","etort-73",0.002507
"etort-67","etort-73",0.004738
"etort-68","etort-73",0.002698
"etort-69","etort-73",0.002608
"etort-70","etort-73",0.001022
"etort-71","etort-73",0.002149
"etort-72","etort-73",0.002164
"etort-73","etort-73",0.1143
"etort-2","etort-74",0.003301
"etort-3","etort-74",0.004528
"etort-4","etort-74",0.005074
"etort-5","etort-74",0.002795
"etort-6","etort-74",0.001851
"etort-9","etort-74",0.002192
"etort-10","etort-74",0.004197
"etort-11","etort-74",0.004517
"etort-13","etort-74",0.00361
"etort-14","etort-74",0.003847
"etort-16","etort-74",0.008218
"etort-18","etort-74",0.005554
"etort-19","etort-74",0.004775
"etort-20","etort-74",0.00497
"etort-21","etort-74",0.004638
"etort-22","etort-74",0.004019
"etort-23","etort-74",0.003915
"etort-24","etort-74",0.004109
"etort-25","etort-74",0.005354
"etort-26","etort-74",0.003165
"etort-27","etort-74",0.005769
"etort-28","etort-74",0.005864
"etort-33","etort-74",0.00235
"etort-34","etort-74",0.002516
"etort-39","etort-74",0.002753
"etort-40","etort-74",0.003024
"etort-41","etort-74",0.003589
"etort-42","etort-74",0.001224
"etort-43","etort-74",0.003063
"etort-44","etort-74",0.002489
"etort-45","etort-74",0.00194
"etort-52","etort-74",0.003119
"etort-54","etort-74",0.00211
"etort-57","etort-74",0.003448
"etort-60 (sheared2)","etort-74",0.005168
"etort-61","etort-74",0.007259
"etort-63","etort-74",0.006922
"etort-64","etort-74",0.007045
"etort-65","etort-74",0.005725
"etort-66","etort-74",0.005953
"etort-67","etort-74",0.009102
"etort-68","etort-74",0.005434
"etort-69","etort-74",0.006036
"etort-70","etort-74",0.002663
"etort-71","etort-74",0.003289
"etort-72","etort-74",0.002702
"etort-73","etort-74",0.004154
"etort-74","etort-74",0.203945
"etort-2","etort-77",0.001385
"etort-3","etort-77",0.001757
"etort-4","etort-77",0.002057
"etort-5","etort-77",0.002726
"etort-6","etort-77",0.003191
"etort-9","etort-77",0.002219
"etort-10","etort-77",0.001385
"etort-11","etort-77",0.001414
"etort-13","etort-77",0.00165
"etort-14","etort-77",0.001592
"etort-16","etort-77",0.004248
"etort-18","etort-77",0.001744
"etort-19","etort-77",0.001795
"etort-20","etort-77",0.001937
"etort-21","etort-77",0.001386
"etort-22","etort-77",0.001261
"etort-23","etort-77",0.001312
"etort-24","etort-77",0.001216
"etort-25","etort-77",0.001757
"etort-26","etort-77",0.002856
"etort-27","etort-77",0.001725
"etort-28","etort-77",0.002113
"etort-33","etort-77",0.002861
"etort-34","etort-77",0.003031
"etort-39","etort-77",0.003005
"etort-40","etort-77",0.003099
"etort-41","etort-77",0.00395
"etort-42","etort-77",0.00184
"etort-43","etort-77",0.002976
"etort-44","etort-77",0.002559
"etort-45","etort-77",0.002229
"etort-52","etort-77",0.003289
"etort-54","etort-77",0.002204
"etort-57","etort-77",0.001457
"etort-60 (sheared2)","etort-77",0.001532
"etort-61","etort-77",0.002856
"etort-63","etort-77",0.002395
"etort-64","etort-77",0.002368
"etort-65","etort-77",0.001984
"etort-66","etort-77",0.001826
"etort-67","etort-77",0.002833
"etort-68","etort-77",0.001817
"etort-69","etort-77",0.001759
"etort-70","etort-77",0.000832
"etort-71","etort-77",0.001382
"etort-72","etort-77",0.001386
"etort-73","etort-77",0.001655
"etort-74","etort-77",0.003078
"etort-77","etort-77",0.127019
"etort-2","etort-96",0.001563
"etort-3","etort-96",0.001791
"etort-4","etort-96",0.002006
"etort-5","etort-96",0.002835
"etort-6","etort-96",0.003858
"etort-9","etort-96",0.00281
"etort-10","etort-96",0.00145
"etort-11","etort-96",0.001462
"etort-13","etort-96",0.001491
"etort-14","etort-96",0.001738
"etort-16","etort-96",0.004167
"etort-18","etort-96",0.001836
"etort-19","etort-96",0.001907
"etort-20","etort-96",0.00172
"etort-21","etort-96",0.001748
"etort-22","etort-96",0.001437
"etort-23","etort-96",0.001583
"etort-24","etort-96",0.001344
"etort-25","etort-96",0.001884
"etort-26","etort-96",0.003168
"etort-27","etort-96",0.001978
"etort-28","etort-96",0.001788
"etort-33","etort-96",0.003202
"etort-34","etort-96",0.003415
"etort-39","etort-96",0.00365
"etort-40","etort-96",0.00353
"etort-41","etort-96",0.004513
"etort-42","etort-96",0.00206
"etort-43","etort-96",0.003702
"etort-44","etort-96",0.003113
"etort-45","etort-96",0.00258
"etort-52","etort-96",0.003587
"etort-54","etort-96",0.002474
"etort-57","etort-96",0.001516
"etort-60 (sheared2)","etort-96",0.00179
"etort-61","etort-96",0.002869
"etort-63","etort-96",0.002697
"etort-64","etort-96",0.002386
"etort-65","etort-96",0.002204
"etort-66","etort-96",0.001918
"etort-67","etort-96",0.003235
"etort-68","etort-96",0.002049
"etort-69","etort-96",0.002326
"etort-70","etort-96",0.000808
"etort-71","etort-96",0.001476
"etort-72","etort-96",0.001499
"etort-73","etort-96",0.001925
"etort-74","etort-96",0.003049
"etort-77","etort-96",0.003182
"etort-96","etort-96",0.147678
"etort-2","etort-97",0.00119
"etort-3","etort-97",0.001655
"etort-4","etort-97",0.00135
"etort-5","etort-97",0.002312
"etort-6","etort-97",0.003989
"etort-9","etort-97",0.002972
"etort-10","etort-97",0.001154
"etort-11","etort-97",0.001116
"etort-13","etort-97",0.001231
"etort-14","etort-97",0.001593
"etort-16","etort-97",0.004704
"etort-18","etort-97",0.001282
"etort-19","etort-97",0.001621
"etort-20","etort-97",0.00159
"etort-21","etort-97",0.001044
"etort-22","etort-97",0.001068
"etort-23","etort-97",0.001095
"etort-24","etort-97",0.000819
"etort-25","etort-97",0.00118
"etort-26","etort-97",0.003637
"etort-27","etort-97",0.001806
"etort-28","etort-97",0.001927
"etort-33","etort-97",0.003108
"etort-34","etort-97",0.003533
"etort-39","etort-97",0.003967
"etort-40","etort-97",0.003758
"etort-41","etort-97",0.004794
"etort-42","etort-97",0.001794
"etort-43","etort-97",0.003567
"etort-44","etort-97",0.002964
"etort-45","etort-97",0.002489
"etort-52","etort-97",0.003641
"etort-54","etort-97",0.002215
"etort-57","etort-97",0.002176
"etort-60 (sheared2)","etort-97",0.001762
"etort-61","etort-97",0.00368
"etort-63","etort-97",0.002992
"etort-64","etort-97",0.002383
"etort-65","etort-97",0.00257
"etort-66","etort-97",0.002008
"etort-67","etort-97",0.003201
"etort-68","etort-97",0.003026
"etort-69","etort-97",0.001863
"etort-70","etort-97",0.000564
"etort-71","etort-97",0.00199
"etort-72","etort-97",0.001822
"etort-73","etort-97",0.001792
"etort-74","etort-97",0.003423
"etort-77","etort-97",0.002737
"etort-96","etort-97",0.003823
"etort-97","etort-97",0.170258
"etort-2","etort-98",0.001952
"etort-3","etort-98",0.002064
"etort-4","etort-98",0.002525
"etort-5","etort-98",0.003321
"etort-6","etort-98",0.005312
"etort-9","etort-98",0.003831
"etort-10","etort-98",0.00154
"etort-11","etort-98",0.001758
"etort-13","etort-98",0.001917
"etort-14","etort-98",0.002413
"etort-16","etort-98",0.005471
"etort-18","etort-98",0.002239
"etort-19","etort-98",0.002621
"etort-20","etort-98",0.002402
"etort-21","etort-98",0.001835
"etort-22","etort-98",0.001767
"etort-23","etort-98",0.001692
"etort-24","etort-98",0.001804
"etort-25","etort-98",0.001837
"etort-26","etort-98",0.005132
"etort-27","etort-98",0.002586
"etort-28","etort-98",0.002481
"etort-33","etort-98",0.003887
"etort-34","etort-98",0.004762
"etort-39","etort-98",0.00463
"etort-40","etort-98",0.004801
"etort-41","etort-98",0.006296
"etort-42","etort-98",0.002897
"etort-43","etort-98",0.004547
"etort-44","etort-98",0.003735
"etort-45","etort-98",0.003314
"etort-52","etort-98",0.004624
"etort-54","etort-98",0.003033
"etort-57","etort-98",0.002121
"etort-60 (sheared2)","etort-98",0.002144
"etort-61","etort-98",0.004198
"etort-63","etort-98",0.0038
"etort-64","etort-98",0.003613
"etort-65","etort-98",0.003438
"etort-66","etort-98",0.002735
"etort-67","etort-98",0.004886
"etort-68","etort-98",0.00261
"etort-69","etort-98",0.002672
"etort-70","etort-98",0.000947
"etort-71","etort-98",0.002212
"etort-72","etort-98",0.00197
"etort-73","etort-98",0.00234
"etort-74","etort-98",0.004269
"etort-77","etort-98",0.003968
"etort-96","etort-98",0.005004
"etort-97","etort-98",0.00557
"etort-98","etort-98",0.188813
"etort-2","etort-99",0.00144
"etort-3","etort-99",0.001846
"etort-4","etort-99",0.002069
"etort-5","etort-99",0.002795
"etort-6","etort-99",0.004424
"etort-9","etort-99",0.003428
"etort-10","etort-99",0.001462
"etort-11","etort-99",0.001724
"etort-13","etort-99",0.001561
"etort-14","etort-99",0.001496
"etort-16","etort-99",0.004776
"etort-18","etort-99",0.001817
"etort-19","etort-99",0.001993
"etort-20","etort-99",0.001927
"etort-21","etort-99",0.0016
"etort-22","etort-99",0.001262
"etort-23","etort-99",0.001342
"etort-24","etort-99",0.001401
"etort-25","etort-99",0.001696
"etort-26","etort-99",0.004305
"etort-27","etort-99",0.002075
"etort-28","etort-99",0.002026
"etort-33","etort-99",0.003704
"etort-34","etort-99",0.004176
"etort-39","etort-99",0.004029
"etort-40","etort-99",0.004269
"etort-41","etort-99",0.005776
"etort-42","etort-99",0.002371
"etort-43","etort-99",0.003879
"etort-44","etort-99",0.003366
"etort-45","etort-99",0.003249
"etort-52","etort-99",0.003957
"etort-54","etort-99",0.002973
"etort-57","etort-99",0.001553
"etort-60 (sheared2)","etort-99",0.001914
"etort-61","etort-99",0.00367
"etort-63","etort-99",0.003056
"etort-64","etort-99",0.002829
"etort-65","etort-99",0.002217
"etort-66","etort-99",0.002175
"etort-67","etort-99",0.003485
"etort-68","etort-99",0.001971
"etort-69","etort-99",0.002428
"etort-70","etort-99",0.000778
"etort-71","etort-99",0.001715
"etort-72","etort-99",0.001567
"etort-73","etort-99",0.002096
"etort-74","etort-99",0.003515
"etort-77","etort-99",0.003487
"etort-96","etort-99",0.004548
"etort-97","etort-99",0.005124
"etort-98","etort-99",0.006039
"etort-99","etort-99",0.172059
"etort-2","etort-100",0.002125
"etort-3","etort-100",0.002457
"etort-4","etort-100",0.002914
"etort-5","etort-100",0.003777
"etort-6","etort-100",0.005466
"etort-9","etort-100",0.004374
"etort-10","etort-100",0.002002
"etort-11","etort-100",0.002195
"etort-13","etort-100",0.002152
"etort-14","etort-100",0.002605
"etort-16","etort-100",0.006688
"etort-18","etort-100",0.002452
"etort-19","etort-100",0.003
"etort-20","etort-100",0.002533
"etort-21","etort-100",0.002528
"etort-22","etort-100",0.001609
