"etort1","etort2","distance"
"etort-22","etort-65",181742.905058623
"etort-23","etort-65",149496.245875016
"etort-24","etort-65",186824.883309687
"etort-25","etort-65",169345.895789833
"etort-26","etort-65",118607.00550802
"etort-27","etort-65",232553.663790027
"etort-28","etort-65",247052.496943372
"etort-33","etort-65",129601.583711205
"etort-34","etort-65",120166.744051098
"etort-39","etort-65",129613.019839897
"etort-40","etort-65",127624.866320771
"etort-41","etort-65",151692.327822499
"etort-42","etort-65",166325.952032218
"etort-43","etort-65",121778.777062476
"etort-44","etort-65",124059.55272813
"etort-45","etort-65",114215.629107246
"etort-52","etort-65",120516.245422488
"etort-54","etort-65",128445.226913528
"etort-57","etort-65",32006.4879192839
"etort-60 (sheared2)","etort-65",125852.708402382
"etort-61","etort-65",17889.9128829203
"etort-63","etort-65",27875.0822053131
"etort-64","etort-65",37821.3722006198
"etort-65","etort-65",0
"etort-2","etort-66",40642.5372429396
"etort-3","etort-66",32077.9621722139
"etort-4","etort-66",55292.8666810846
"etort-5","etort-66",80304.3376498146
"etort-6","etort-66",184354.28517505
"etort-9","etort-66",149672.91435263
"etort-10","etort-66",138563.692859639
"etort-11","etort-66",110474.885133011
"etort-13","etort-66",57234.9842024848
"etort-14","etort-66",62312.2559700202
"etort-16","etort-66",86354.5169763737
"etort-18","etort-66",102741.725403901
"etort-19","etort-66",59657.9104539972
"etort-20","etort-66",49230.8136622921
"etort-21","etort-66",141304.757966553
"etort-22","etort-66",127653.344686918
"etort-23","etort-66",109408.340830668
"etort-24","etort-66",140998.467207238
"etort-25","etort-66",124553.135970908
"etort-26","etort-66",160734.922611612
"etort-27","etort-66",179554.239586066
"etort-28","etort-66",194383.886703506
"etort-33","etort-66",145003.705987986
"etort-34","etort-66",154495.233030853
"etort-39","etort-66",163264.138515029
"etort-40","etort-66",153511.949144465
"etort-41","etort-66",164561.325467626
"etort-42","etort-66",175590.601691618
"etort-43","etort-66",120119.006035013
"etort-44","etort-66",122386.038235017
"etort-45","etort-66",119191.157291047
"etort-52","etort-66",117619.585266104
"etort-54","etort-66",125622.615956322
"etort-57","etort-66",84991.671319777
"etort-60 (sheared2)","etort-66",72431.5611210328
"etort-61","etort-66",60747.4918771729
"etort-63","etort-66",53858.9985994009
"etort-64","etort-66",20027.7889612213
"etort-65","etort-66",54754.6192340223
"etort-66","etort-66",0
"etort-2","etort-67",46391.4778179695
"etort-3","etort-67",29978.9515875012
"etort-4","etort-67",51153.1356303309
"etort-5","etort-67",80670.5855296055
"etort-6","etort-67",183017.246012077
"etort-9","etort-67",143184.943433847
"etort-10","etort-67",148334.712907345
"etort-11","etort-67",119202.942183607
"etort-13","etort-67",47524.2511052785
"etort-14","etort-67",52825.4862725834
"etort-16","etort-67",90306.2139379986
"etort-18","etort-67",112198.350303855
"etort-19","etort-67",51878.4015535076
"etort-20","etort-67",41374.7923207652
"etort-21","etort-67",151103.704387735
"etort-22","etort-67",137484.048035919
"etort-23","etort-67",116865.264938943
"etort-24","etort-67",149657.816138995
"etort-25","etort-67",132979.502505303
"etort-26","etort-67",153644.579459253
"etort-27","etort-67",189317.878461133
"etort-28","etort-67",204118.178493434
"etort-33","etort-67",142368.308845693
"etort-34","etort-67",148697.817781828
"etort-39","etort-67",157639.909417672
"etort-40","etort-67",149143.668047055
"etort-41","etort-67",162556.812997327
"etort-42","etort-67",174313.772681516
"etort-43","etort-67",120223.249177932
"etort-44","etort-67",122527.608886065
"etort-45","etort-67",118064.29026855
"etort-52","etort-67",117914.104973266
"etort-54","etort-67",126024.474560711
"etort-57","etort-67",75160.6336091727
"etort-60 (sheared2)","etort-67",82196.8755806754
"etort-61","etort-67",51006.67155873
"etort-63","etort-67",46677.2059407166
"etort-64","etort-67",13354.8313217436
"etort-65","etort-67",45091.5903819174
"etort-66","etort-67",9832.18807294424
"etort-67","etort-67",0
"etort-2","etort-68",50802.4776963194
"etort-3","etort-68",22263.8408180587
"etort-4","etort-68",45151.0255650466
"etort-5","etort-68",71920.1363964207
"etort-6","etort-68",175141.413371333
"etort-9","etort-68",139631.469823744
"etort-10","etort-68",145362.112839484
"etort-11","etort-68",111856.528771535
"etort-13","etort-68",50994.8411536588
"etort-14","etort-68",59644.6683591456
"etort-16","etort-68",80872.5414868066
"etort-18","etort-68",106186.668605378
"etort-19","etort-68",50331.762400685
"etort-20","etort-68",40051.3638093366
"etort-21","etort-68",146491.427596288
"etort-22","etort-68",133429.324263212
"etort-23","etort-68",108361.672408605
"etort-24","etort-68",142169.61755268
"etort-25","etort-68",125250.963602501
"etort-26","etort-68",150865.254910424
"etort-27","etort-68",184367.262887992
"etort-28","etort-68",198971.461217366
"etort-33","etort-68",135270.239551786
"etort-34","etort-68",144345.385253307
"etort-39","etort-68",153100.446896888
"etort-40","etort-68",143391.905926688
"etort-41","etort-68",155060.218322144
"etort-42","etort-68",166401.974378125
"etort-43","etort-68",111623.493903648
"etort-44","etort-68",113914.462339332
"etort-45","etort-68",110040.090476664
"etort-52","etort-68",109236.297900811
"etort-54","etort-68",117311.492583809
"etort-57","etort-68",79657.5556113223
"etort-60 (sheared2)","etort-68",77528.6955994353
"etort-61","etort-68",56922.6742418821
"etort-63","etort-68",44220.5360190062
"etort-64","etort-68",11078.9678354084
"etort-65","etort-68",48330.9710573124
"etort-66","etort-68",10174.4817538073
"etort-67","etort-68",9433.81956671602
"etort-68","etort-68",0
"etort-2","etort-69",87237.0221919312
"etort-3","etort-69",71322.4173870849
"etort-4","etort-69",85933.5487033354
"etort-5","etort-69",70736.5472343365
"etort-6","etort-69",164249.631610662
"etort-9","etort-69",173289.809741368
"etort-10","etort-69",98986.2153297578
"etort-11","etort-69",39660.6137646961
"etort-13","etort-69",120423.489186701
"etort-14","etort-69",132572.55517985
"etort-16","etort-69",46569.7697089043
"etort-18","etort-69",42371.7661708305
"etort-19","etort-69",107945.56401089
"etort-20","etort-69",100938.284379113
"etort-21","etort-69",88117.4738324231
"etort-22","etort-69",80474.2677381497
"etort-23","etort-69",37602.2991944568
"etort-24","etort-69",69378.5576038051
"etort-25","etort-69",52211.2073225326
"etort-26","etort-69",188459.695049184
"etort-27","etort-69",121705.541176298
"etort-28","etort-69",134752.166290379
"etort-33","etort-69",139242.074738474
"etort-34","etort-69",171960.333196843
"etort-39","etort-69",178436.417157172
"etort-40","etort-69",159796.632589333
"etort-41","etort-69",151496.65794056
"etort-42","etort-69",155882.312149287
"etort-43","etort-69",98622.8094817872
"etort-44","etort-69",100103.178346979
"etort-45","etort-69",106983.085366503
"etort-52","etort-69",95298.7732699659
"etort-54","etort-69",100713.226866247
"etort-57","etort-69",149559.182955748
"etort-60 (sheared2)","etort-69",36993.1395832435
"etort-61","etort-69",129262.758281068
"etort-63","etort-69",100550.316047086
"etort-64","etort-69",81196.5630373946
"etort-65","etort-69",117577.996106079
"etort-66","etort-69",72870.7819203197
"etort-67","etort-69",80974.6902980837
"etort-68","etort-69",73073.437079329
"etort-69","etort-69",0
"etort-2","etort-70",158927.093553105
"etort-3","etort-70",100814.605763867
"etort-4","etort-70",92193.6326035375
"etort-5","etort-70",51302.7390280971
"etort-6","etort-70",80152.2927884706
"etort-9","etort-70",127574.501625159
"etort-10","etort-70",179312.448807945
"etort-11","etort-70",100903.172691588
"etort-13","etort-70",141697.055609561
"etort-14","etort-70",163191.479589965
"etort-16","etort-70",43347.6173422353
"etort-18","etort-70",119426.538762243
"etort-19","etort-70",116575.243452198
"etort-20","etort-70",117299.620138367
"etort-21","etort-70",160735.459714823
"etort-22","etort-70",158845.469093387
"etort-23","etort-70",74852.7907204878
"etort-24","etort-70",112190.231995154
"etort-25","etort-70",98632.3283707537
"etort-26","etort-70",144329.573680575
"etort-27","etort-70",183867.131520102
"etort-28","etort-70",192555.619851068
"etort-33","etort-70",70240.5493951292
"etort-34","etort-70",119594.955418647
"etort-39","etort-70",122229.104666861
"etort-40","etort-70",98134.9760436314
"etort-41","etort-70",73168.8468388296
"etort-42","etort-70",72546.1650044924
"etort-43","etort-70",29163.4290351802
"etort-44","etort-70",28472.7936292188
"etort-45","etort-70",44209.5620229866
"etort-52","etort-70",27376.0336849898
"etort-54","etort-70",25124.9927376506
"etort-57","etort-70",164859.969460632
"etort-60 (sheared2)","etort-70",123888.777636209
"etort-61","etort-70",156757.117475045
"etort-63","etort-70",111839.927639888
"etort-64","etort-70",119511.295366663
"etort-65","etort-70",139343.699692757
"etort-66","etort-70",126334.887247627
"etort-67","etort-70",128663.770904167
"etort-68","etort-70",119398.54946884
"etort-69","etort-70",86901.7712932659
"etort-70","etort-70",0
"etort-2","etort-71",108716.397268237
"etort-3","etort-71",72779.6030608754
"etort-4","etort-71",67692.8382204973
"etort-5","etort-71",108051.62613477
"etort-6","etort-71",183150.600059873
"etort-9","etort-71",106314.572768174
"etort-10","etort-71",218932.848418097
"etort-11","etort-71",183363.249114322
"etort-13","etort-71",23675.8869061928
"etort-14","etort-71",28736.3821629108
"etort-16","etort-71",133760.468864831
"etort-18","etort-71",180204.59787891
"etort-19","etort-71",42003.6046198949
"etort-20","etort-71",44505.1911729017
"etort-21","etort-71",221087.140402842
"etort-22","etort-71",207868.645101196
"etort-23","etort-71",174804.743972048
"etort-24","etort-71",212817.106917179
"etort-25","etort-71",195252.94536305
"etort-26","etort-71",109843.534905595
"etort-27","etort-71",258930.661445637
"etort-28","etort-71",273462.497231141
"etort-33","etort-71",137545.631969891
"etort-34","etort-71",117415.102007502
"etort-39","etort-71",126814.454493011
"etort-40","etort-71",129941.459933666
"etort-41","etort-71",159843.66671785
"etort-42","etort-71",175644.461134474
"etort-43","etort-71",137535.977617696
"etort-44","etort-71",139706.35279704
"etort-45","etort-71",127811.207669739
"etort-52","etort-71",136791.573668836
"etort-54","etort-71",144307.274512184
"etort-57","etort-71",6622.26284070735
"etort-60 (sheared2)","etort-71",152111.863404877
"etort-61","etort-71",24006.8862824898
"etort-63","etort-71",47875.1388259003
"etort-64","etort-71",64234.2572856537
"etort-65","etort-71",26441.3426662845
"etort-66","etort-71",80416.594119621
"etort-67","etort-71",70613.6697036623
"etort-68","etort-71",74598.8687375174
"etort-69","etort-71",143713.97081877
"etort-70","etort-71",158256.063632508
"etort-71","etort-71",0
"etort-2","etort-72",103667.018663486
"etort-3","etort-72",85547.0658762408
"etort-4","etort-72",86281.5955765579
"etort-5","etort-72",127304.143857166
"etort-6","etort-72",207328.739637426
"etort-9","etort-72",130256.596529088
"etort-10","etort-72",219511.343050167
"etort-11","etort-72",192685.509422234
"etort-13","etort-72",36913.3931585014
"etort-14","etort-72",21712.4321892204
"etort-16","etort-72",150178.036292729
"etort-18","etort-72",186629.388982691
"etort-19","etort-72",62138.0212092578
"etort-20","etort-72",61355.8142028528
"etort-21","etort-72",224767.0477229
"etort-22","etort-72",210544.993608982
"etort-23","etort-72",187176.514193035
"etort-24","etort-72",222864.211584414
"etort-25","etort-72",205719.098389546
"etort-26","etort-72",132739.029994323
"etort-27","etort-72",263225.760342671
"etort-28","etort-72",278174.857507474
"etort-33","etort-72",161774.886984445
"etort-34","etort-72",141721.83584752
"etort-39","etort-72",151076.762227917
"etort-40","etort-72",154604.2410593
"etort-41","etort-72",184085.642613486
"etort-42","etort-72",199701.142200308
"etort-43","etort-72",159372.49270994
"etort-44","etort-72",161602.025882091
"etort-45","etort-72",150519.334293291
"etort-52","etort-72",158373.300765797
"etort-54","etort-72",166115.45499483
"etort-57","etort-72",20264.3231618984
"etort-60 (sheared2)","etort-72",156214.996839046
"etort-61","etort-72",24324.8665145724
"etort-63","etort-72",66505.1688422395
"etort-64","etort-72",72356.7051958489
"etort-65","etort-72",39489.4748214054
"etort-66","etort-72",83983.3171602111
"etort-67","etort-72",74433.1457123624
"etort-68","etort-72",80926.1183555569
"etort-69","etort-72",153531.780476561
"etort-70","etort-72",178343.753478188
"etort-71","etort-72",24663.0134710229
"etort-72","etort-72",0
"etort-2","etort-73",104631.492794724
"etort-3","etort-73",39821.2315778341
"etort-4","etort-73",22432.9087931892
"etort-5","etort-73",60211.3377106047
"etort-6","etort-73",140282.977634932
"etort-9","etort-73",85039.7864788901
"etort-10","etort-73",195883.489545723
"etort-11","etort-73",146527.833466774
"etort-13","etort-73",35585.3379166065
"etort-14","etort-73",59120.3969214084
"etort-16","etort-73",88256.188053795
"etort-18","etort-73",148240.35806918
"etort-19","etort-73",8991.97328083544
"etort-20","etort-73",17807.291065965
"etort-21","etort-73",192468.391354936
"etort-22","etort-73",181416.413820963
"etort-23","etort-73",133633.801516033
"etort-24","etort-73",174171.719349699
"etort-25","etort-73",156359.810031968
"etort-26","etort-73",95477.7587117997
"etort-27","etort-73",228391.573378362
"etort-28","etort-73",241980.418701029
"etort-33","etort-73",95558.1057240526
"etort-34","etort-73",91343.4713760245
"etort-39","etort-73",100530.70305411
"etort-40","etort-73",95349.8025842929
"etort-41","etort-73",117596.837844907
"etort-42","etort-73",132205.9096689
"etort-43","etort-73",89540.0526693179
"etort-44","etort-73",91756.4281826634
"etort-45","etort-73",80822.9692056239
"etort-52","etort-73",88631.4930189409
"etort-54","etort-73",96294.8287912259
"etort-57","etort-73",54998.1979116704
"etort-60 (sheared2)","etort-73",125719.668187713
"etort-61","etort-73",51737.9881604706
"etort-63","etort-73",11580.7189074848
"etort-64","etort-73",45391.5277395467
"etort-65","etort-73",34126.6918054343
"etort-66","etort-73",65293.7505321942
"etort-67","etort-73",58250.0857656219
"etort-68","etort-73",55533.3526695696
"etort-69","etort-73",107655.312088731
"etort-70","etort-73",109884.584701283
"etort-71","etort-73",48410.935749406
"etort-72","etort-73",69875.1429736945
"etort-73","etort-73",0
"etort-2","etort-74",91356.4550348093
"etort-3","etort-74",80588.8790973638
"etort-4","etort-74",95444.412727212
"etort-5","etort-74",79228.4816481148
"etort-6","etort-74",169944.209553794
"etort-9","etort-74",182274.674368389
"etort-10","etort-74",91255.7497647534
"etort-11","etort-74",30663.8647644336
"etort-13","etort-74",129404.134811008
"etort-14","etort-74",140957.833153313
"etort-16","etort-74",53152.8478582926
"etort-18","etort-74",33362.1217445725
"etort-19","etort-74",117372.263279751
"etort-20","etort-74",110250.984086565
"etort-21","etort-74",79127.3230680519
"etort-22","etort-74",72202.578265951
"etort-23","etort-74",33285.6494184767
"etort-24","etort-74",60837.7700757334
"etort-25","etort-74",44119.365423915
"etort-26","etort-74",197556.37985821
"etort-27","etort-74",112280.055862435
"etort-28","etort-74",125262.212638432
"etort-33","etort-74",146650.9773964
"etort-34","etort-74",180664.190922787
"etort-39","etort-74",186984.24255185
"etort-40","etort-74",167916.517026117
"etort-41","etort-74",158089.104741904
"etort-42","etort-74",161713.498177752
"etort-43","etort-74",105219.342720881
"etort-44","etort-74",106574.895186795
"etort-45","etort-74",114325.338392529
"etort-52","etort-74",101888.803421275
"etort-54","etort-74",106862.903101765
"etort-57","etort-74",158565.844360885
"etort-60 (sheared2)","etort-74",34224.867382944
"etort-61","etort-74",137862.782597024
"etort-63","etort-74",109971.967626073
"etort-64","etort-74",89846.2105963644
"etort-65","etort-74",126564.118927972
"etort-66","etort-74",80434.4754150771
"etort-67","etort-74",88900.1646689816
