"etort1","etort2","pi"
"etort-113","etort-136",0.17357
"etort-130","etort-136",0.165899
"etort-131","etort-136",0.164473
"etort-132","etort-136",0.16612
"etort-133","etort-136",0.167647
"etort-134","etort-136",0.164189
"etort-135","etort-136",0.162831
"etort-136","etort-136",0.110075
"etort-15","etort-137",0.169686
"etort-17","etort-137",0.171019
"etort-31","etort-137",0.171438
"etort-36","etort-137",0.171888
"etort-37","etort-137",0.16944
"etort-38","etort-137",0.171285
"etort-46","etort-137",0.170174
"etort-47","etort-137",0.169381
"etort-48","etort-137",0.166396
"etort-49","etort-137",0.172609
"etort-51","etort-137",0.176217
"etort-53","etort-137",0.170472
"etort-55","etort-137",0.169628
"etort-56 (sheared2)","etort-137",0.17037
"etort-58","etort-137",0.169756
"etort-59","etort-137",0.174591
"etort-62","etort-137",0.171011
"etort-78","etort-137",0.171505
"etort-79","etort-137",0.171368
"etort-80","etort-137",0.170742
"etort-81","etort-137",0.168212
"etort-82","etort-137",0.168308
"etort-83","etort-137",0.170674
"etort-84","etort-137",0.171595
"etort-85","etort-137",0.169712
"etort-86","etort-137",0.17104
"etort-87","etort-137",0.170193
"etort-89","etort-137",0.169809
"etort-90","etort-137",0.168085
"etort-93","etort-137",0.170727
"etort-94","etort-137",0.172694
"etort-95","etort-137",0.167024
"etort-112","etort-137",0.174528
"etort-113","etort-137",0.175174
"etort-130","etort-137",0.169183
"etort-131","etort-137",0.166962
"etort-132","etort-137",0.168859
"etort-133","etort-137",0.169397
"etort-134","etort-137",0.166583
"etort-135","etort-137",0.16576
"etort-136","etort-137",0.167358
"etort-137","etort-137",0.110121
"etort-15","etort-138",0.169819
"etort-17","etort-138",0.170903
"etort-31","etort-138",0.171583
"etort-36","etort-138",0.17208
"etort-37","etort-138",0.169563
"etort-38","etort-138",0.171244
"etort-46","etort-138",0.169013
"etort-47","etort-138",0.170749
"etort-48","etort-138",0.167199
"etort-49","etort-138",0.172927
"etort-51","etort-138",0.176449
"etort-53","etort-138",0.171295
"etort-55","etort-138",0.16922
"etort-56 (sheared2)","etort-138",0.171113
"etort-58","etort-138",0.169649
"etort-59","etort-138",0.174867
"etort-62","etort-138",0.170473
"etort-78","etort-138",0.17129
"etort-79","etort-138",0.168766
"etort-80","etort-138",0.169351
"etort-81","etort-138",0.170131
"etort-82","etort-138",0.166931
"etort-83","etort-138",0.169234
"etort-84","etort-138",0.169259
"etort-85","etort-138",0.168902
"etort-86","etort-138",0.17045
"etort-87","etort-138",0.170575
"etort-89","etort-138",0.170476
"etort-90","etort-138",0.167146
"etort-93","etort-138",0.171042
"etort-94","etort-138",0.172036
"etort-95","etort-138",0.167856
"etort-112","etort-138",0.174513
"etort-113","etort-138",0.174758
"etort-130","etort-138",0.16885
"etort-131","etort-138",0.165699
"etort-132","etort-138",0.167715
"etort-133","etort-138",0.169248
"etort-134","etort-138",0.166761
"etort-135","etort-138",0.16579
"etort-136","etort-138",0.166064
"etort-137","etort-138",0.169046
"etort-138","etort-138",0.108486
"etort-15","etort-139",0.170184
"etort-17","etort-139",0.171537
"etort-31","etort-139",0.172675
"etort-36","etort-139",0.172258
"etort-37","etort-139",0.169331
"etort-38","etort-139",0.172607
"etort-46","etort-139",0.1703
"etort-47","etort-139",0.170629
"etort-48","etort-139",0.168101
"etort-49","etort-139",0.173684
"etort-51","etort-139",0.178347
"etort-53","etort-139",0.171428
"etort-55","etort-139",0.171137
"etort-56 (sheared2)","etort-139",0.170433
"etort-58","etort-139",0.171088
"etort-59","etort-139",0.174725
"etort-62","etort-139",0.170912
"etort-78","etort-139",0.171783
"etort-79","etort-139",0.170761
"etort-80","etort-139",0.169648
"etort-81","etort-139",0.169972
"etort-82","etort-139",0.168865
"etort-83","etort-139",0.171159
"etort-84","etort-139",0.170326
"etort-85","etort-139",0.170318
"etort-86","etort-139",0.171269
"etort-87","etort-139",0.170362
"etort-89","etort-139",0.171489
"etort-90","etort-139",0.168167
"etort-93","etort-139",0.170335
"etort-94","etort-139",0.172253
"etort-95","etort-139",0.167458
"etort-112","etort-139",0.17489
"etort-113","etort-139",0.175971
"etort-130","etort-139",0.168353
"etort-131","etort-139",0.168302
"etort-132","etort-139",0.16785
"etort-133","etort-139",0.169678
"etort-134","etort-139",0.167898
"etort-135","etort-139",0.166424
"etort-136","etort-139",0.167943
"etort-137","etort-139",0.170774
"etort-138","etort-139",0.16818
"etort-139","etort-139",0.111405
"etort-15","etort-140",0.166045
"etort-17","etort-140",0.16733
"etort-31","etort-140",0.168152
"etort-36","etort-140",0.168109
"etort-37","etort-140",0.166833
"etort-38","etort-140",0.167852
"etort-46","etort-140",0.16971
"etort-47","etort-140",0.167337
"etort-48","etort-140",0.165969
"etort-49","etort-140",0.171754
"etort-51","etort-140",0.175367
"etort-53","etort-140",0.166829
"etort-55","etort-140",0.168224
"etort-56 (sheared2)","etort-140",0.168648
"etort-58","etort-140",0.166757
"etort-59","etort-140",0.173227
"etort-62","etort-140",0.167768
"etort-78","etort-140",0.167859
"etort-79","etort-140",0.167957
"etort-80","etort-140",0.16792
"etort-81","etort-140",0.167598
"etort-82","etort-140",0.165882
"etort-83","etort-140",0.167472
"etort-84","etort-140",0.1681
"etort-85","etort-140",0.168349
"etort-86","etort-140",0.167187
"etort-87","etort-140",0.167831
"etort-89","etort-140",0.166655
"etort-90","etort-140",0.167673
"etort-93","etort-140",0.168029
"etort-94","etort-140",0.170129
"etort-95","etort-140",0.165045
"etort-112","etort-140",0.171812
"etort-113","etort-140",0.173615
"etort-130","etort-140",0.167132
"etort-131","etort-140",0.164747
"etort-132","etort-140",0.166903
"etort-133","etort-140",0.167882
"etort-134","etort-140",0.16615
"etort-135","etort-140",0.163376
"etort-136","etort-140",0.162535
"etort-137","etort-140",0.166572
"etort-138","etort-140",0.167048
"etort-139","etort-140",0.168525
"etort-140","etort-140",0.10675
"etort-15","etort-141",0.166019
"etort-17","etort-141",0.167756
"etort-31","etort-141",0.16886
"etort-36","etort-141",0.16753
"etort-37","etort-141",0.165389
"etort-38","etort-141",0.167913
"etort-46","etort-141",0.167308
"etort-47","etort-141",0.16801
"etort-48","etort-141",0.166389
"etort-49","etort-141",0.170529
"etort-51","etort-141",0.175131
"etort-53","etort-141",0.16748
"etort-55","etort-141",0.167439
"etort-56 (sheared2)","etort-141",0.16671
"etort-58","etort-141",0.166288
"etort-59","etort-141",0.172237
"etort-62","etort-141",0.167429
"etort-78","etort-141",0.167752
"etort-79","etort-141",0.166954
"etort-80","etort-141",0.166434
"etort-81","etort-141",0.166905
"etort-82","etort-141",0.165371
"etort-83","etort-141",0.167515
"etort-84","etort-141",0.167758
"etort-85","etort-141",0.168326
"etort-86","etort-141",0.167048
"etort-87","etort-141",0.167778
"etort-89","etort-141",0.167765
"etort-90","etort-141",0.166033
"etort-93","etort-141",0.167267
"etort-94","etort-141",0.169644
"etort-95","etort-141",0.164957
"etort-112","etort-141",0.171856
"etort-113","etort-141",0.173529
"etort-130","etort-141",0.166561
"etort-131","etort-141",0.16407
"etort-132","etort-141",0.165681
"etort-133","etort-141",0.168678
"etort-134","etort-141",0.16516
"etort-135","etort-141",0.163691
"etort-136","etort-141",0.164121
"etort-137","etort-141",0.167313
"etort-138","etort-141",0.167104
"etort-139","etort-141",0.165291
"etort-140","etort-141",0.164483
"etort-141","etort-141",0.108727
"etort-15","etort-142",0.170617
"etort-17","etort-142",0.17278
"etort-31","etort-142",0.17388
"etort-36","etort-142",0.171647
"etort-37","etort-142",0.170612
"etort-38","etort-142",0.173085
"etort-46","etort-142",0.17194
"etort-47","etort-142",0.171766
"etort-48","etort-142",0.168093
"etort-49","etort-142",0.17436
"etort-51","etort-142",0.176291
"etort-53","etort-142",0.173275
"etort-55","etort-142",0.172094
"etort-56 (sheared2)","etort-142",0.172423
"etort-58","etort-142",0.172173
"etort-59","etort-142",0.174912
"etort-62","etort-142",0.171621
"etort-78","etort-142",0.17307
"etort-79","etort-142",0.172094
"etort-80","etort-142",0.172498
"etort-81","etort-142",0.172072
"etort-82","etort-142",0.169754
"etort-83","etort-142",0.171987
"etort-84","etort-142",0.17135
"etort-85","etort-142",0.172581
"etort-86","etort-142",0.172316
"etort-87","etort-142",0.171882
"etort-89","etort-142",0.172075
"etort-90","etort-142",0.170194
"etort-93","etort-142",0.172211
"etort-94","etort-142",0.173554
"etort-95","etort-142",0.169554
"etort-112","etort-142",0.175211
"etort-113","etort-142",0.175851
"etort-130","etort-142",0.170014
"etort-131","etort-142",0.168404
"etort-132","etort-142",0.169058
"etort-133","etort-142",0.172086
"etort-134","etort-142",0.168726
"etort-135","etort-142",0.165015
"etort-136","etort-142",0.169202
"etort-137","etort-142",0.170742
"etort-138","etort-142",0.170575
"etort-139","etort-142",0.170016
"etort-140","etort-142",0.168213
"etort-141","etort-142",0.16856
"etort-142","etort-142",0.111449
"etort-15","etort-143",0.166566
"etort-17","etort-143",0.167753
"etort-31","etort-143",0.168752
"etort-36","etort-143",0.168705
"etort-37","etort-143",0.166773
"etort-38","etort-143",0.1687
"etort-46","etort-143",0.168013
"etort-47","etort-143",0.168098
"etort-48","etort-143",0.165302
"etort-49","etort-143",0.170694
"etort-51","etort-143",0.176313
"etort-53","etort-143",0.167688
"etort-55","etort-143",0.167719
"etort-56 (sheared2)","etort-143",0.168395
"etort-58","etort-143",0.167013
"etort-59","etort-143",0.172088
"etort-62","etort-143",0.167591
"etort-78","etort-143",0.168143
"etort-79","etort-143",0.168581
"etort-80","etort-143",0.167248
"etort-81","etort-143",0.168397
"etort-82","etort-143",0.165586
"etort-83","etort-143",0.169026
"etort-84","etort-143",0.168464
"etort-85","etort-143",0.16785
"etort-86","etort-143",0.167789
"etort-87","etort-143",0.168242
"etort-89","etort-143",0.167032
"etort-90","etort-143",0.166707
"etort-93","etort-143",0.167847
"etort-94","etort-143",0.170571
"etort-95","etort-143",0.164181
"etort-112","etort-143",0.172745
"etort-113","etort-143",0.17289
"etort-130","etort-143",0.166574
"etort-131","etort-143",0.164394
"etort-132","etort-143",0.165393
"etort-133","etort-143",0.165843
"etort-134","etort-143",0.165104
"etort-135","etort-143",0.163923
"etort-136","etort-143",0.164625
"etort-137","etort-143",0.166913
"etort-138","etort-143",0.166705
"etort-139","etort-143",0.166339
"etort-140","etort-143",0.164542
"etort-141","etort-143",0.164122
"etort-142","etort-143",0.169278
"etort-143","etort-143",0.107463
"etort-15","etort-144",0.169313
"etort-17","etort-144",0.171349
"etort-31","etort-144",0.172336
"etort-36","etort-144",0.171409
"etort-37","etort-144",0.169944
"etort-38","etort-144",0.171518
"etort-46","etort-144",0.169094
"etort-47","etort-144",0.169996
"etort-48","etort-144",0.168563
"etort-49","etort-144",0.170867
"etort-51","etort-144",0.175931
"etort-53","etort-144",0.171058
"etort-55","etort-144",0.169577
"etort-56 (sheared2)","etort-144",0.169945
"etort-58","etort-144",0.169711
"etort-59","etort-144",0.17377
"etort-62","etort-144",0.169969
"etort-78","etort-144",0.170473
"etort-79","etort-144",0.169579
"etort-80","etort-144",0.169576
"etort-81","etort-144",0.17031
"etort-82","etort-144",0.1673
"etort-83","etort-144",0.170469
"etort-84","etort-144",0.1696
"etort-85","etort-144",0.169751
"etort-86","etort-144",0.170192
"etort-87","etort-144",0.169727
"etort-89","etort-144",0.170418
"etort-90","etort-144",0.168014
"etort-93","etort-144",0.169398
"etort-94","etort-144",0.172088
"etort-95","etort-144",0.167936
"etort-112","etort-144",0.174118
"etort-113","etort-144",0.174654
"etort-130","etort-144",0.16834
"etort-131","etort-144",0.165878
"etort-132","etort-144",0.16795
"etort-133","etort-144",0.167941
"etort-134","etort-144",0.168235
"etort-135","etort-144",0.165275
"etort-136","etort-144",0.165222
"etort-137","etort-144",0.168644
"etort-138","etort-144",0.168141
"etort-139","etort-144",0.168535
"etort-140","etort-144",0.165498
"etort-141","etort-144",0.167109
"etort-142","etort-144",0.169951
"etort-143","etort-144",0.166667
"etort-144","etort-144",0.109467
"etort-15","etort-145",0.166017
"etort-17","etort-145",0.167854
"etort-31","etort-145",0.169004
"etort-36","etort-145",0.168269
"etort-37","etort-145",0.165712
"etort-38","etort-145",0.169473
"etort-46","etort-145",0.166289
"etort-47","etort-145",0.166487
"etort-48","etort-145",0.165959
"etort-49","etort-145",0.17055
"etort-51","etort-145",0.174746
"etort-53","etort-145",0.167672
"etort-55","etort-145",0.166883
"etort-56 (sheared2)","etort-145",0.167968
"etort-58","etort-145",0.166629
"etort-59","etort-145",0.172008
"etort-62","etort-145",0.167294
"etort-78","etort-145",0.167455
"etort-79","etort-145",0.167213
"etort-80","etort-145",0.167278
"etort-81","etort-145",0.166751
"etort-82","etort-145",0.165897
"etort-83","etort-145",0.167156
"etort-84","etort-145",0.166086
"etort-85","etort-145",0.168258
"etort-86","etort-145",0.167187
"etort-87","etort-145",0.168018
"etort-89","etort-145",0.167619
"etort-90","etort-145",0.165655
"etort-93","etort-145",0.167299
"etort-94","etort-145",0.16844
"etort-95","etort-145",0.165239
"etort-112","etort-145",0.171691
"etort-113","etort-145",0.173132
"etort-130","etort-145",0.165776
"etort-131","etort-145",0.163576
"etort-132","etort-145",0.165354
"etort-133","etort-145",0.166375
"etort-134","etort-145",0.1648
"etort-135","etort-145",0.162021
"etort-136","etort-145",0.164642
"etort-137","etort-145",0.166973
"etort-138","etort-145",0.165163
"etort-139","etort-145",0.166233
"etort-140","etort-145",0.161532
"etort-141","etort-145",0.163405
"etort-142","etort-145",0.167948
"etort-143","etort-145",0.164654
"etort-144","etort-145",0.166059
"etort-145","etort-145",0.108084
"etort-15","etort-146",0.165719
"etort-17","etort-146",0.16797
"etort-31","etort-146",0.169609
"etort-36","etort-146",0.167194
"etort-37","etort-146",0.164905
"etort-38","etort-146",0.169468
"etort-46","etort-146",0.167143
"etort-47","etort-146",0.168038
"etort-48","etort-146",0.164723
"etort-49","etort-146",0.168672
"etort-51","etort-146",0.174123
"etort-53","etort-146",0.167867
"etort-55","etort-146",0.168176
"etort-56 (sheared2)","etort-146",0.166591
"etort-58","etort-146",0.167232
"etort-59","etort-146",0.172617
"etort-62","etort-146",0.16712
"etort-78","etort-146",0.167316
"etort-79","etort-146",0.166889
"etort-80","etort-146",0.166143
"etort-81","etort-146",0.168583
"etort-82","etort-146",0.165251
"etort-83","etort-146",0.167448
"etort-84","etort-146",0.168152
"etort-85","etort-146",0.167308
"etort-86","etort-146",0.166978
"etort-87","etort-146",0.165948
"etort-89","etort-146",0.167874
"etort-90","etort-146",0.166907
"etort-93","etort-146",0.165358
"etort-94","etort-146",0.168249
"etort-95","etort-146",0.163979
"etort-112","etort-146",0.172389
"etort-113","etort-146",0.17268
"etort-130","etort-146",0.166171
"etort-131","etort-146",0.16409
"etort-132","etort-146",0.165423
"etort-133","etort-146",0.167304
"etort-134","etort-146",0.163157
"etort-135","etort-146",0.161459
"etort-136","etort-146",0.164729
"etort-137","etort-146",0.166069
"etort-138","etort-146",0.166462
"etort-139","etort-146",0.165591
"etort-140","etort-146",0.165661
"etort-141","etort-146",0.162289
"etort-142","etort-146",0.168354
"etort-143","etort-146",0.163228
"etort-144","etort-146",0.165744
"etort-145","etort-146",0.162528
"etort-146","etort-146",0.107645
"etort-15","etort-147",0.167192
"etort-17","etort-147",0.16836
"etort-31","etort-147",0.169361
"etort-36","etort-147",0.168616
"etort-37","etort-147",0.167476
"etort-38","etort-147",0.169712
"etort-46","etort-147",0.164783
"etort-47","etort-147",0.16693
"etort-48","etort-147",0.165132
"etort-49","etort-147",0.170794
"etort-51","etort-147",0.175317
"etort-53","etort-147",0.168552
"etort-55","etort-147",0.1663
"etort-56 (sheared2)","etort-147",0.167599
"etort-58","etort-147",0.16767
"etort-59","etort-147",0.172149
"etort-62","etort-147",0.16803
"etort-78","etort-147",0.169023
"etort-79","etort-147",0.168322
"etort-80","etort-147",0.168171
"etort-81","etort-147",0.166533
"etort-82","etort-147",0.165646
"etort-83","etort-147",0.167112
"etort-84","etort-147",0.167082
"etort-85","etort-147",0.16837
"etort-86","etort-147",0.168074
"etort-87","etort-147",0.167305
"etort-89","etort-147",0.167608
"etort-90","etort-147",0.165583
"etort-93","etort-147",0.168766
"etort-94","etort-147",0.170735
"etort-95","etort-147",0.165199
"etort-112","etort-147",0.172741
"etort-113","etort-147",0.173568
"etort-130","etort-147",0.166635
"etort-131","etort-147",0.16292
"etort-132","etort-147",0.166247
"etort-133","etort-147",0.168272
"etort-134","etort-147",0.164203
"etort-135","etort-147",0.162298
"etort-136","etort-147",0.1639
"etort-137","etort-147",0.165419
"etort-138","etort-147",0.163911
"etort-139","etort-147",0.168137
"etort-140","etort-147",0.164609
"etort-141","etort-147",0.163153
"etort-142","etort-147",0.169707
"etort-143","etort-147",0.163882
"etort-144","etort-147",0.166992
"etort-145","etort-147",0.161654
"etort-146","etort-147",0.162874
"etort-147","etort-147",0.109138
"etort-15","etort-148",0.174341
"etort-17","etort-148",0.176438
"etort-31","etort-148",0.178037
"etort-36","etort-148",0.175824
"etort-37","etort-148",0.174549
"etort-38","etort-148",0.177543
"etort-46","etort-148",0.172984
"etort-47","etort-148",0.172969
"etort-48","etort-148",0.169962
"etort-49","etort-148",0.174141
"etort-51","etort-148",0.17718
"etort-53","etort-148",0.17645
"etort-55","etort-148",0.172087
"etort-56 (sheared2)","etort-148",0.172977
"etort-58","etort-148",0.17555
"etort-59","etort-148",0.175141
"etort-62","etort-148",0.173858
"etort-78","etort-148",0.176031
"etort-79","etort-148",0.174437
"etort-80","etort-148",0.175054
"etort-81","etort-148",0.171468
"etort-82","etort-148",0.170824
"etort-83","etort-148",0.173196
"etort-84","etort-148",0.173646
