"etort1","etort2","covariance"
"etort-183","etort-193",0.002946
"etort-184","etort-193",0.001826
"etort-185","etort-193",0.002018
"etort-186","etort-193",0.001716
"etort-187","etort-193",0.001717
"etort-188","etort-193",0.00152
"etort-189","etort-193",0.001493
"etort-190","etort-193",0.002126
"etort-191","etort-193",0.001905
"etort-192","etort-193",0.00149
"etort-193","etort-193",0.106705
"etort-15","etort-194",0.00379
"etort-17","etort-194",0.005985
"etort-31","etort-194",0.010639
"etort-36","etort-194",0.002779
"etort-37","etort-194",0.004117
"etort-38","etort-194",0.004756
"etort-46","etort-194",0.001061
"etort-47","etort-194",0.000952
"etort-48","etort-194",0.000809
"etort-49","etort-194",0.000702
"etort-51","etort-194",3.2e-05
"etort-53","etort-194",0.004415
"etort-55","etort-194",0.000925
"etort-56 (sheared2)","etort-194",0.001318
"etort-58","etort-194",0.005536
"etort-59","etort-194",0.000838
"etort-62","etort-194",0.00333
"etort-78","etort-194",0.003018
"etort-79","etort-194",0.002008
"etort-80","etort-194",0.0023
"etort-81","etort-194",0.001027
"etort-82","etort-194",0.001705
"etort-83","etort-194",0.00118
"etort-84","etort-194",0.001332
"etort-85","etort-194",0.00145
"etort-86","etort-194",0.0046
"etort-87","etort-194",0.0019
"etort-89","etort-194",0.001411
"etort-90","etort-194",0.00226
"etort-93","etort-194",0.00217
"etort-94","etort-194",0.001072
"etort-95","etort-194",0.002834
"etort-112","etort-194",0.001661
"etort-113","etort-194",0.001483
"etort-130","etort-194",0.001718
"etort-131","etort-194",0.002068
"etort-132","etort-194",0.002039
"etort-133","etort-194",0.001606
"etort-134","etort-194",0.001824
"etort-135","etort-194",0.001947
"etort-136","etort-194",0.001941
"etort-137","etort-194",0.002235
"etort-138","etort-194",0.002028
"etort-139","etort-194",0.001757
"etort-140","etort-194",0.002562
"etort-141","etort-194",0.003297
"etort-142","etort-194",0.001275
"etort-143","etort-194",0.002206
"etort-144","etort-194",0.001374
"etort-145","etort-194",0.00162
"etort-146","etort-194",0.001851
"etort-147","etort-194",0.002248
"etort-148","etort-194",0.000288
"etort-149","etort-194",0.001576
"etort-150","etort-194",0.001738
"etort-151","etort-194",0.002772
"etort-152","etort-194",0.001419
"etort-153","etort-194",0.001457
"etort-154","etort-194",0.001308
"etort-155","etort-194",0.001921
"etort-156","etort-194",0.001957
"etort-157","etort-194",0.001835
"etort-158","etort-194",0.001244
"etort-159","etort-194",0.001381
"etort-161","etort-194",0.001465
"etort-162","etort-194",0.002511
"etort-163","etort-194",0.002226
"etort-164","etort-194",0.002029
"etort-166","etort-194",0.001901
"etort-167","etort-194",0.001845
"etort-168","etort-194",0.002262
"etort-169","etort-194",0.001926
"etort-170","etort-194",0.002244
"etort-172","etort-194",0.002116
"etort-173","etort-194",0.001673
"etort-174","etort-194",0.002109
"etort-175","etort-194",0.001924
"etort-176","etort-194",0.00145
"etort-177","etort-194",0.001861
"etort-178","etort-194",0.002184
"etort-179","etort-194",0.002217
"etort-180","etort-194",0.001743
"etort-181","etort-194",0.002038
"etort-182","etort-194",0.00221
"etort-183","etort-194",0.002389
"etort-184","etort-194",0.002502
"etort-185","etort-194",0.002767
"etort-186","etort-194",0.001985
"etort-187","etort-194",0.001848
"etort-188","etort-194",0.0016
"etort-189","etort-194",0.00118
"etort-190","etort-194",0.002367
"etort-191","etort-194",0.001928
"etort-192","etort-194",0.00129
"etort-193","etort-194",0.001219
"etort-194","etort-194",0.104046
"etort-15","etort-196",0.004223
"etort-17","etort-196",0.00406
"etort-31","etort-196",0.006838
"etort-36","etort-196",0.00509
"etort-37","etort-196",0.007726
"etort-38","etort-196",0.004965
"etort-46","etort-196",0.001405
"etort-47","etort-196",0.001368
"etort-48","etort-196",0.001106
"etort-49","etort-196",0.001475
"etort-51","etort-196",0.000376
"etort-53","etort-196",0.004908
"etort-55","etort-196",0.001485
"etort-56 (sheared2)","etort-196",0.002441
"etort-58","etort-196",0.005406
"etort-59","etort-196",0.00089
"etort-62","etort-196",0.003913
"etort-78","etort-196",0.005349
"etort-79","etort-196",0.003644
"etort-80","etort-196",0.004173
"etort-81","etort-196",0.001579
"etort-82","etort-196",0.002543
"etort-83","etort-196",0.001761
"etort-84","etort-196",0.001829
"etort-85","etort-196",0.002169
"etort-86","etort-196",0.004181
"etort-87","etort-196",0.003969
"etort-89","etort-196",0.00219
"etort-90","etort-196",0.003402
"etort-93","etort-196",0.004091
"etort-94","etort-196",0.002119
"etort-95","etort-196",0.003692
"etort-112","etort-196",0.001933
"etort-113","etort-196",0.001687
"etort-130","etort-196",0.002637
"etort-131","etort-196",0.002987
"etort-132","etort-196",0.00282
"etort-133","etort-196",0.002399
"etort-134","etort-196",0.002751
"etort-135","etort-196",0.003002
"etort-136","etort-196",0.002893
"etort-137","etort-196",0.003235
"etort-138","etort-196",0.002716
"etort-139","etort-196",0.002491
"etort-140","etort-196",0.003402
"etort-141","etort-196",0.004772
"etort-142","etort-196",0.001597
"etort-143","etort-196",0.002795
"etort-144","etort-196",0.001973
"etort-145","etort-196",0.002211
"etort-146","etort-196",0.002984
"etort-147","etort-196",0.003016
"etort-148","etort-196",0.000694
"etort-149","etort-196",0.002116
"etort-150","etort-196",0.002741
"etort-151","etort-196",0.004127
"etort-152","etort-196",0.002023
"etort-153","etort-196",0.002344
"etort-154","etort-196",0.001652
"etort-155","etort-196",0.002799
"etort-156","etort-196",0.002779
"etort-157","etort-196",0.002326
"etort-158","etort-196",0.001867
"etort-159","etort-196",0.001774
"etort-161","etort-196",0.002236
"etort-162","etort-196",0.004249
"etort-163","etort-196",0.002923
"etort-164","etort-196",0.00278
"etort-166","etort-196",0.002733
"etort-167","etort-196",0.002897
"etort-168","etort-196",0.00303
"etort-169","etort-196",0.00265
"etort-170","etort-196",0.003112
"etort-172","etort-196",0.003001
"etort-173","etort-196",0.002751
"etort-174","etort-196",0.003429
"etort-175","etort-196",0.002398
"etort-176","etort-196",0.002119
"etort-177","etort-196",0.002744
"etort-178","etort-196",0.003167
"etort-179","etort-196",0.002942
"etort-180","etort-196",0.002418
"etort-181","etort-196",0.002637
"etort-182","etort-196",0.003383
"etort-183","etort-196",0.003614
"etort-184","etort-196",0.003481
"etort-185","etort-196",0.003772
"etort-186","etort-196",0.002714
"etort-187","etort-196",0.00254
"etort-188","etort-196",0.002375
"etort-189","etort-196",0.001961
"etort-190","etort-196",0.003284
"etort-191","etort-196",0.002619
"etort-192","etort-196",0.001698
"etort-193","etort-196",0.001567
"etort-194","etort-196",0.003485
"etort-196","etort-196",0.140202
"etort-15","etort-197",0.002958
"etort-17","etort-197",0.00254
"etort-31","etort-197",0.004729
"etort-36","etort-197",0.004004
"etort-37","etort-197",0.004498
"etort-38","etort-197",0.003211
"etort-46","etort-197",0.001128
"etort-47","etort-197",0.001042
"etort-48","etort-197",0.000829
"etort-49","etort-197",0.001464
"etort-51","etort-197",0.000843
"etort-53","etort-197",0.003264
"etort-55","etort-197",0.00106
"etort-56 (sheared2)","etort-197",0.002273
"etort-58","etort-197",0.003563
"etort-59","etort-197",0.000611
"etort-62","etort-197",0.002553
"etort-78","etort-197",0.003138
"etort-79","etort-197",0.003262
"etort-80","etort-197",0.003561
"etort-81","etort-197",0.001184
"etort-82","etort-197",0.001999
"etort-83","etort-197",0.001068
"etort-84","etort-197",0.001345
"etort-85","etort-197",0.001845
"etort-86","etort-197",0.002643
"etort-87","etort-197",0.003142
"etort-89","etort-197",0.001677
"etort-90","etort-197",0.002245
"etort-93","etort-197",0.003136
"etort-94","etort-197",0.001794
"etort-95","etort-197",0.002852
"etort-112","etort-197",0.001334
"etort-113","etort-197",0.001268
"etort-130","etort-197",0.001968
"etort-131","etort-197",0.00222
"etort-132","etort-197",0.002312
"etort-133","etort-197",0.001642
"etort-134","etort-197",0.002062
"etort-135","etort-197",0.002404
"etort-136","etort-197",0.002156
"etort-137","etort-197",0.002216
"etort-138","etort-197",0.002366
"etort-139","etort-197",0.002231
"etort-140","etort-197",0.002511
"etort-141","etort-197",0.004073
"etort-142","etort-197",0.001419
"etort-143","etort-197",0.002127
"etort-144","etort-197",0.001363
"etort-145","etort-197",0.001539
"etort-146","etort-197",0.002228
"etort-147","etort-197",0.002502
"etort-148","etort-197",0.000491
"etort-149","etort-197",0.001413
"etort-150","etort-197",0.001993
"etort-151","etort-197",0.003
"etort-152","etort-197",0.001323
"etort-153","etort-197",0.001816
"etort-154","etort-197",0.001197
"etort-155","etort-197",0.001979
"etort-156","etort-197",0.002159
"etort-157","etort-197",0.001882
"etort-158","etort-197",0.001494
"etort-159","etort-197",0.001541
"etort-161","etort-197",0.001545
"etort-162","etort-197",0.003058
"etort-163","etort-197",0.002001
"etort-164","etort-197",0.002304
"etort-166","etort-197",0.001923
"etort-167","etort-197",0.00211
"etort-168","etort-197",0.002387
"etort-169","etort-197",0.001972
"etort-170","etort-197",0.002215
"etort-172","etort-197",0.00227
"etort-173","etort-197",0.001954
"etort-174","etort-197",0.002747
"etort-175","etort-197",0.001819
"etort-176","etort-197",0.001571
"etort-177","etort-197",0.002056
"etort-178","etort-197",0.00236
"etort-179","etort-197",0.002309
"etort-180","etort-197",0.001975
"etort-181","etort-197",0.001813
"etort-182","etort-197",0.002477
"etort-183","etort-197",0.002552
"etort-184","etort-197",0.002446
"etort-185","etort-197",0.002679
"etort-186","etort-197",0.002057
"etort-187","etort-197",0.001805
"etort-188","etort-197",0.002121
"etort-189","etort-197",0.001566
"etort-190","etort-197",0.002581
"etort-191","etort-197",0.001944
"etort-192","etort-197",0.001385
"etort-193","etort-197",0.001107
"etort-194","etort-197",0.002492
"etort-196","etort-197",0.004567
"etort-197","etort-197",0.126828
"etort-15","etort-202",0.00505
"etort-17","etort-202",0.004386
"etort-31","etort-202",0.008753
"etort-36","etort-202",0.003425
"etort-37","etort-202",0.005396
"etort-38","etort-202",0.005232
"etort-46","etort-202",0.001441
"etort-47","etort-202",0.001253
"etort-48","etort-202",0.001043
"etort-49","etort-202",0.001053
"etort-51","etort-202",-7e-06
"etort-53","etort-202",0.005541
"etort-55","etort-202",0.001409
"etort-56 (sheared2)","etort-202",0.001707
"etort-58","etort-202",0.006322
"etort-59","etort-202",0.002584
"etort-62","etort-202",0.005911
"etort-78","etort-202",0.004114
"etort-79","etort-202",0.002989
"etort-80","etort-202",0.003129
"etort-81","etort-202",0.000982
"etort-82","etort-202",0.002613
"etort-83","etort-202",0.001645
"etort-84","etort-202",0.001696
"etort-85","etort-202",0.002294
"etort-86","etort-202",0.004339
"etort-87","etort-202",0.002632
"etort-89","etort-202",0.001939
"etort-90","etort-202",0.003464
"etort-93","etort-202",0.003019
"etort-94","etort-202",0.001562
"etort-95","etort-202",0.004418
"etort-112","etort-202",0.004806
"etort-113","etort-202",0.003709
"etort-130","etort-202",0.002913
"etort-131","etort-202",0.00338
"etort-132","etort-202",0.00337
"etort-133","etort-202",0.002727
"etort-134","etort-202",0.002623
"etort-135","etort-202",0.002997
"etort-136","etort-202",0.003274
"etort-137","etort-202",0.003618
"etort-138","etort-202",0.002948
"etort-139","etort-202",0.002822
"etort-140","etort-202",0.003878
"etort-141","etort-202",0.005699
"etort-142","etort-202",0.001238
"etort-143","etort-202",0.002929
"etort-144","etort-202",0.002076
"etort-145","etort-202",0.001964
"etort-146","etort-202",0.003185
"etort-147","etort-202",0.00327
"etort-148","etort-202",0.000396
"etort-149","etort-202",0.002497
"etort-150","etort-202",0.002617
"etort-151","etort-202",0.005206
"etort-152","etort-202",0.002071
"etort-153","etort-202",0.002325
"etort-154","etort-202",0.002627
"etort-155","etort-202",0.002912
"etort-156","etort-202",0.0033
"etort-157","etort-202",0.002671
"etort-158","etort-202",0.001774
"etort-159","etort-202",0.001981
"etort-161","etort-202",0.002173
"etort-162","etort-202",0.004942
"etort-163","etort-202",0.00326
"etort-164","etort-202",0.003188
"etort-166","etort-202",0.002701
"etort-167","etort-202",0.003035
"etort-168","etort-202",0.003212
"etort-169","etort-202",0.002758
"etort-170","etort-202",0.003504
"etort-172","etort-202",0.003261
"etort-173","etort-202",0.002303
"etort-174","etort-202",0.003539
"etort-175","etort-202",0.002908
"etort-176","etort-202",0.00223
"etort-177","etort-202",0.002992
"etort-178","etort-202",0.003165
"etort-179","etort-202",0.003738
"etort-180","etort-202",0.002864
"etort-181","etort-202",0.002747
"etort-182","etort-202",0.003844
"etort-183","etort-202",0.004085
"etort-184","etort-202",0.003839
"etort-185","etort-202",0.003941
"etort-186","etort-202",0.002811
"etort-187","etort-202",0.002886
"etort-188","etort-202",0.002465
"etort-189","etort-202",0.00137
"etort-190","etort-202",0.004295
"etort-191","etort-202",0.002729
"etort-192","etort-202",0.002087
"etort-193","etort-202",0.001484
"etort-194","etort-202",0.00367
"etort-196","etort-202",0.00456
"etort-197","etort-202",0.003327
"etort-202","etort-202",0.219895
"etort-15","etort-203",0.006298
"etort-17","etort-203",0.005416
"etort-31","etort-203",0.01065
"etort-36","etort-203",0.004667
"etort-37","etort-203",0.006672
"etort-38","etort-203",0.006566
"etort-46","etort-203",0.001836
"etort-47","etort-203",0.001968
"etort-48","etort-203",0.001498
"etort-49","etort-203",0.002191
"etort-51","etort-203",0.001606
"etort-53","etort-203",0.006681
"etort-55","etort-203",0.002322
"etort-56 (sheared2)","etort-203",0.002625
"etort-58","etort-203",0.00762
"etort-59","etort-203",0.002299
"etort-62","etort-203",0.006317
"etort-78","etort-203",0.005279
"etort-79","etort-203",0.004238
"etort-80","etort-203",0.003855
"etort-81","etort-203",0.00223
"etort-82","etort-203",0.003802
"etort-83","etort-203",0.002726
"etort-84","etort-203",0.003297
"etort-85","etort-203",0.00312
"etort-86","etort-203",0.005442
"etort-87","etort-203",0.003775
"etort-89","etort-203",0.002891
"etort-90","etort-203",0.005806
"etort-93","etort-203",0.003936
"etort-94","etort-203",0.002762
"etort-95","etort-203",0.00668
"etort-112","etort-203",0.004324
"etort-113","etort-203",0.00352
"etort-130","etort-203",0.004236
"etort-131","etort-203",0.004805
"etort-132","etort-203",0.004438
"etort-133","etort-203",0.00395
"etort-134","etort-203",0.004529
"etort-135","etort-203",0.004341
"etort-136","etort-203",0.00446
"etort-137","etort-203",0.005861
"etort-138","etort-203",0.004182
"etort-139","etort-203",0.004207
"etort-140","etort-203",0.005434
"etort-141","etort-203",0.008038
"etort-142","etort-203",0.002874
"etort-143","etort-203",0.004642
"etort-144","etort-203",0.002644
"etort-145","etort-203",0.003112
"etort-146","etort-203",0.004491
"etort-147","etort-203",0.005084
"etort-148","etort-203",0.001001
"etort-149","etort-203",0.00366
"etort-150","etort-203",0.004285
"etort-151","etort-203",0.00718
"etort-152","etort-203",0.003142
"etort-153","etort-203",0.003642
"etort-154","etort-203",0.003258
"etort-155","etort-203",0.00423
"etort-156","etort-203",0.004838
"etort-157","etort-203",0.003553
"etort-158","etort-203",0.002611
"etort-159","etort-203",0.0027
"etort-161","etort-203",0.003447
"etort-162","etort-203",0.006847
"etort-163","etort-203",0.004543
"etort-164","etort-203",0.005072
"etort-166","etort-203",0.004551
"etort-167","etort-203",0.005009
"etort-168","etort-203",0.005415
"etort-169","etort-203",0.003943
"etort-170","etort-203",0.004944
"etort-172","etort-203",0.005215
"etort-173","etort-203",0.00438
"etort-174","etort-203",0.00511
"etort-175","etort-203",0.004435
"etort-176","etort-203",0.003499
"etort-177","etort-203",0.005017
"etort-178","etort-203",0.005002
"etort-179","etort-203",0.005579
"etort-180","etort-203",0.003886
"etort-181","etort-203",0.004559
"etort-182","etort-203",0.005686
"etort-183","etort-203",0.005939
"etort-184","etort-203",0.005744
"etort-185","etort-203",0.006398
"etort-186","etort-203",0.004061
"etort-187","etort-203",0.004782
"etort-188","etort-203",0.003635
"etort-189","etort-203",0.002791
"etort-190","etort-203",0.006195
"etort-191","etort-203",0.003967
"etort-192","etort-203",0.002357
"etort-193","etort-203",0.002539
"etort-194","etort-203",0.004696
"etort-196","etort-203",0.005991
"etort-197","etort-203",0.004317
"etort-202","etort-203",0.009138
"etort-203","etort-203",0.242355
"etort-15","etort-233",0.004443
"etort-17","etort-233",0.003817
"etort-31","etort-233",0.007335
"etort-36","etort-233",0.003233
"etort-37","etort-233",0.004646
"etort-38","etort-233",0.004571
"etort-46","etort-233",0.001433
"etort-47","etort-233",0.001383
