"etort1","etort2","DISTANCE","pi","npi"
"etort-94","etort-157",24.64229312,0.198007,0.211727323290628
"etort-94","etort-158",21.03631729,0.198788,0.213036932776288
"etort-94","etort-159",30.83985378,0.197276,0.211615568835319
"etort-94","etort-161",32.500504,0.194661,0.208960869019337
"etort-94","etort-162",29.83998869,0.194659,0.207014850540122
"etort-94","etort-163",23.88871066,0.195988,0.210586658662972
"etort-94","etort-164",23.36981506,0.192871,0.207892293546997
"etort-94","etort-166",24.85751275,0.194364,0.208408353373724
"etort-94","etort-167",26.93571016,0.192787,0.208230685425072
"etort-94","etort-168",23.84310424,0.198805,0.211792366258307
"etort-94","etort-169",26.19564655,0.195487,0.209096133946196
"etort-94","etort-170",37.88847473,0.193124,0.207338149922415
"etort-94","etort-172",38.23070316,0.192123,0.206637006109318
"etort-94","etort-173",38.10732195,0.19784,0.211679652684974
"etort-94","etort-174",35.9835625,0.2001,0.212759020456683
"etort-94","etort-175",35.39845751,0.195706,0.210183037654397
"etort-94","etort-176",34.53480188,0.197512,0.212900839710802
"etort-94","etort-177",34.26975459,0.197102,0.211824215828815
"etort-94","etort-178",34.38305834,0.192903,0.207660569222299
"etort-94","etort-179",35.08467152,0.193987,0.208399913654575
"etort-94","etort-180",33.73796854,0.194755,0.210238564515286
"etort-94","etort-181",34.59395856,0.198454,0.212057695125631
"etort-94","etort-182",32.56210541,0.193939,0.209441954745423
"etort-94","etort-183",32.62416125,0.199127,0.211974732059532
"etort-94","etort-184",34.36024757,0.19792,0.211134620475901
"etort-94","etort-185",34.39759028,0.193219,0.206802189331163
"etort-94","etort-186",36.24797381,0.19488,0.211281311593672
"etort-94","etort-187",36.70046283,0.196295,0.209624512136441
"etort-95","etort-96",139.6233701,0.218502,0.235815091016285
"etort-95","etort-97",171.2473203,0.214281,0.24136848638856
"etort-95","etort-98",158.1561344,0.220894,0.239540051110403
"etort-95","etort-99",146.811771,0.219103,0.237834134328573
"etort-95","etort-100",190.0173699,0.22157,0.245021906694494
"etort-95","etort-102",169.5934495,0.207667,0.237456472927623
"etort-95","etort-103",151.5376561,0.208524,0.236286462851788
"etort-95","etort-104",148.2783513,0.212847,0.236073262938761
"etort-95","etort-105",160.6337247,0.21211,0.240195715448126
"etort-95","etort-106",288.4803834,0.214856,0.25508131845029
"etort-95","etort-107",293.1527099,0.207181,0.254069453652096
"etort-95","etort-108",304.416468,0.206157,0.256111540647097
"etort-95","etort-109",267.9030011,0.211624,0.253060984690442
"etort-95","etort-110",292.5532928,0.227514,0.257800853736943
"etort-95","etort-111",280.8346387,0.224264,0.254870661007361
"etort-95","etort-112",50.07809898,0.198001,0.217113487675253
"etort-95","etort-113",34.5598638,0.196744,0.214679565557279
"etort-95","etort-115",114.974344,0.219141,0.234685667364495
"etort-95","etort-116",117.8502358,0.214995,0.234660078297416
"etort-95","etort-117",112.8199485,0.215201,0.23545339207453
"etort-95","etort-119",241.6552768,0.220603,0.25823944895744
"etort-95","etort-120",205.4924363,0.219558,0.254028818012722
"etort-95","etort-121",230.6763427,0.221585,0.247379302331566
"etort-95","etort-122",230.4804375,0.223738,0.249175136266596
"etort-95","etort-123",228.72334,0.222816,0.247536215989938
"etort-95","etort-124",233.7720748,0.219378,0.246848514574405
"etort-95","etort-125",226.19765,0.222597,0.247106327801374
"etort-95","etort-126",243.1605283,0.223161,0.249151956698747
"etort-95","etort-127",240.903374,0.225384,0.249251498802994
"etort-95","etort-128",239.9839415,0.22196,0.248996247187745
"etort-95","etort-129",244.140601,0.222243,0.248833067314149
"etort-95","etort-130",44.49795144,0.196349,0.213295954078541
"etort-95","etort-131",34.71125185,0.189155,0.2080081244445
"etort-95","etort-132",43.47566614,0.192341,0.209235186663766
"etort-95","etort-133",44.71571272,0.193958,0.21012802788089
"etort-95","etort-134",46.93825861,0.192362,0.209920836917536
"etort-95","etort-135",48.33593498,0.189587,0.208752912081405
"etort-95","etort-136",41.98144295,0.19123,0.209579881448529
"etort-95","etort-137",48.40821729,0.194346,0.209556734385607
"etort-95","etort-138",44.10911656,0.193667,0.210962608110441
"etort-95","etort-139",39.61557155,0.193864,0.210790814552817
"etort-95","etort-140",43.2039278,0.189948,0.207166494149327
"etort-95","etort-141",40.59216305,0.191707,0.208405173771259
"etort-95","etort-142",40.37077211,0.191644,0.209700852039602
"etort-95","etort-143",49.09049494,0.189163,0.206972110878989
"etort-95","etort-144",49.73094861,0.193763,0.211885109091861
"etort-95","etort-145",46.16675412,0.187919,0.208585407722863
"etort-95","etort-146",42.3349746,0.188162,0.207150983147162
"etort-95","etort-147",37.52273692,0.190573,0.208399842354768
"etort-95","etort-148",50.00378827,0.198374,0.215203491246429
"etort-95","etort-149",45.19899612,0.189853,0.209379907683848
"etort-95","etort-150",40.74279152,0.191047,0.209616630791271
"etort-95","etort-151",51.96991206,0.192021,0.208112613534732
"etort-95","etort-152",47.17277463,0.192994,0.210311599255111
"etort-95","etort-153",46.2653487,0.191191,0.210056246324586
"etort-95","etort-154",48.74780045,0.194756,0.212886094757852
"etort-95","etort-155",45.49163732,0.190928,0.209514214659001
"etort-95","etort-156",48.49799473,0.188067,0.20634630829712
"etort-95","etort-157",39.49496896,0.193497,0.210963924959858
"etort-95","etort-158",41.48772553,0.195358,0.213468370233187
"etort-95","etort-159",49.81674909,0.195013,0.213291978878668
"etort-95","etort-161",51.81606242,0.190207,0.208185323181335
"etort-95","etort-162",51.14959928,0.192758,0.20901479210175
"etort-95","etort-163",41.83366745,0.187797,0.205744209172205
"etort-95","etort-164",42.99755399,0.190866,0.209767222564741
"etort-95","etort-166",40.97954496,0.189724,0.207424075929106
"etort-95","etort-167",40.46880854,0.188318,0.20739410804578
"etort-95","etort-168",38.63451101,0.193707,0.21040977521739
"etort-95","etort-169",36.05943961,0.192319,0.209743210261025
"etort-95","etort-170",34.75630694,0.189515,0.207455120326087
"etort-95","etort-172",38.06169104,0.188014,0.206184744079186
"etort-95","etort-173",35.8473554,0.195237,0.212992707477926
"etort-95","etort-174",33.90547184,0.196807,0.213362962277751
"etort-95","etort-175",34.36431045,0.189792,0.207830376177482
"etort-95","etort-176",33.89774801,0.191925,0.210937130868534
"etort-95","etort-177",35.72729625,0.192103,0.210502045773782
"etort-95","etort-178",34.83319695,0.188068,0.206427504301265
"etort-95","etort-179",37.1928518,0.187999,0.205929253264322
"etort-95","etort-180",33.05871528,0.190607,0.209797452229491
"etort-95","etort-181",31.96819823,0.192493,0.209723317228593
"etort-95","etort-182",37.05275453,0.186944,0.205848477451438
"etort-95","etort-183",37.99906696,0.191773,0.208151240712218
"etort-95","etort-184",36.75228787,0.189547,0.206169435745505
"etort-95","etort-185",38.04735155,0.186676,0.203718929818595
"etort-95","etort-186",30.20324042,0.189204,0.209151856797038
"etort-95","etort-187",38.37882782,0.190887,0.207848443968819
"etort-96","etort-97",83.26272297,0.194087,0.210769743180476
"etort-96","etort-98",48.94509705,0.197858,0.206853440977033
"etort-96","etort-99",61.3893656,0.197929,0.207133435502201
"etort-96","etort-100",95.61054842,0.199461,0.212650724191318
"etort-96","etort-102",58.93663664,0.19084,0.210378254831188
"etort-96","etort-103",13.7887259,0.189173,0.20666020776335
"etort-96","etort-104",50.39513743,0.193098,0.206477133190367
"etort-96","etort-105",67.66018136,0.191533,0.209104144171412
"etort-96","etort-106",154.239643,0.199338,0.228158251579971
"etort-96","etort-107",157.6140185,0.194349,0.229773402686254
"etort-96","etort-108",172.8899752,0.193381,0.231611319746692
"etort-96","etort-109",129.1670527,0.194266,0.22396078923962
"etort-96","etort-110",155.1983583,0.208856,0.228159259164398
"etort-96","etort-111",143.4831672,0.206714,0.226487943655069
"etort-96","etort-112",134.2706369,0.21779,0.230235491189391
"etort-96","etort-113",121.7533882,0.212772,0.223830159105999
"etort-96","etort-115",47.5151762,0.197702,0.204121573541481
"etort-96","etort-116",58.82837055,0.197177,0.207482762907158
"etort-96","etort-117",76.47776195,0.196642,0.207420590211889
"etort-96","etort-119",198.1006725,0.204262,0.230522684648356
"etort-96","etort-120",180.1418814,0.202252,0.225601229884729
"etort-96","etort-121",91.67802356,0.204125,0.219702053838436
"etort-96","etort-122",91.81254958,0.204486,0.219555059267079
"etort-96","etort-123",90.02638823,0.206247,0.220899600784541
"etort-96","etort-124",95.18262035,0.200983,0.218027706546356
"etort-96","etort-125",87.52947027,0.204072,0.218405161272034
"etort-96","etort-126",104.1737123,0.206472,0.22223992641391
"etort-96","etort-127",101.9776468,0.206979,0.220676403412305
"etort-96","etort-128",101.0207806,0.20428,0.22093211555767
"etort-96","etort-129",105.2618339,0.205404,0.221719461693608
"etort-96","etort-130",95.51140976,0.215774,0.225978932617682
"etort-96","etort-131",104.959798,0.216963,0.23001865857058
"etort-96","etort-132",97.23201832,0.219374,0.2300715518438
"etort-96","etort-133",94.94226189,0.21602,0.225623933117385
"etort-96","etort-134",93.17747273,0.217448,0.228773965142191
"etort-96","etort-135",91.50131427,0.217973,0.231388412373873
"etort-96","etort-136",97.8430473,0.217363,0.229664622354416
"etort-96","etort-137",91.28457231,0.218261,0.226890897388867
"etort-96","etort-138",96.91744018,0.216946,0.227832892839574
"etort-96","etort-139",100.9752429,0.217964,0.228483161122591
"etort-96","etort-140",96.61932764,0.220298,0.231638243178451
"etort-96","etort-141",100.6609878,0.220395,0.230986809168049
"etort-96","etort-142",99.77797553,0.216671,0.228570760090073
"etort-96","etort-143",91.27439639,0.218146,0.230111226167143
"etort-96","etort-144",90.05998447,0.213813,0.225412818899959
"etort-96","etort-145",94.36506295,0.215771,0.230898558108582
"etort-96","etort-146",98.81865659,0.216784,0.230089722469032
"etort-96","etort-147",102.1927246,0.216364,0.228105592893471
"etort-96","etort-148",93.11349797,0.213012,0.222783769926016
"etort-96","etort-149",95.81237658,0.215703,0.229344664857999
"etort-96","etort-150",99.70515283,0.215884,0.228360448195759
"etort-96","etort-151",90.39741952,0.218999,0.228826714241076
"etort-96","etort-152",93.90510586,0.214254,0.225093665672451
"etort-96","etort-153",94.21403069,0.215757,0.228532498198357
"etort-96","etort-154",92.66774831,0.21408,0.225604346081005
"etort-96","etort-155",95.17766811,0.216464,0.229004737122941
"etort-96","etort-156",93.76271735,0.21846,0.231084572541152
"etort-96","etort-157",100.4600032,0.217208,0.228309873882735
"etort-96","etort-158",99.24537,0.21426,0.225713924062365
"etort-96","etort-159",89.80734185,0.214651,0.226338687349546
"etort-96","etort-161",87.81605291,0.216105,0.228035963577485
"etort-96","etort-162",88.52658802,0.219558,0.229524364491996
"etort-96","etort-163",98.26029971,0.217925,0.230176478529175
"etort-96","etort-164",97.21744795,0.216142,0.229014583207373
"etort-96","etort-166",98.94848741,0.218808,0.230629578185667
"etort-96","etort-167",99.2304099,0.217233,0.230645665549358
"etort-96","etort-168",101.4599753,0.219303,0.229657211133623
"etort-96","etort-169",103.7225803,0.218601,0.229843792834508
"etort-96","etort-170",106.2940497,0.220684,0.232898307415566
"etort-96","etort-172",103.1101062,0.218283,0.230781594397666
"etort-96","etort-173",105.2877147,0.21872,0.230041410755674
"etort-96","etort-174",106.5734287,0.218559,0.228434714318606
"etort-96","etort-175",105.9804162,0.218242,0.230401005924852
"etort-96","etort-176",106.2502738,0.214931,0.227737978399671
"etort-96","etort-177",104.395113,0.215976,0.228161615867261
"etort-96","etort-178",105.3006022,0.220081,0.232889615158431
"etort-96","etort-179",103.1065458,0.220259,0.232600736344296
"etort-96","etort-180",106.9245136,0.217093,0.230367972828524
"etort-96","etort-181",108.143562,0.219086,0.230123685202991
"etort-96","etort-182",102.8020426,0.219479,0.232993613834219
"etort-96","etort-183",101.8650639,0.218846,0.229005056309993
"etort-96","etort-184",103.394606,0.219879,0.230571718746477
"etort-96","etort-185",102.1073865,0.219751,0.231200450643432
"etort-96","etort-186",110.218029,0.217044,0.231309842053924
"etort-96","etort-187",102.3203321,0.219801,0.230735811932289
"etort-97","etort-98",34.97235082,0.193339,0.210964474222228
"etort-97","etort-99",27.12622775,0.194008,0.211904969272096
"etort-97","etort-100",18.77052426,0.192918,0.214665548074685
"etort-97","etort-102",29.34245145,0.184145,0.211871282813826
"etort-97","etort-103",75.3965107,0.187085,0.213313039227532
"etort-97","etort-104",33.90192316,0.189499,0.211486102309788
"etort-97","etort-105",15.80088909,0.186593,0.212615587527473
"etort-97","etort-106",134.943443,0.193869,0.231598199296731
"etort-97","etort-107",142.0581519,0.189731,0.234118895054278
"etort-97","etort-108",144.7484733,0.188069,0.235095285231063
"etort-97","etort-109",132.3413973,0.190206,0.22886539353987
"etort-97","etort-110",146.9254247,0.204675,0.233365507436523
"etort-97","etort-111",136.7104058,0.202363,0.231412615926486
"etort-97","etort-112",140.110836,0.210991,0.232797864409479
"etort-97","etort-113",140.3003788,0.210672,0.231308541646368
"etort-97","etort-115",61.74850988,0.194725,0.209836136784153
"etort-97","etort-116",54.42395076,0.19286,0.211811070436815
"etort-97","etort-117",59.35753844,0.191807,0.211164428045123
"etort-97","etort-119",280.9498341,0.201414,0.23724467201285
"etort-97","etort-120",263.2673247,0.202376,0.235607098216138
"etort-97","etort-121",105.769971,0.197649,0.222030821184075
"etort-97","etort-122",103.3758232,0.200639,0.224841228078289
"etort-97","etort-123",102.3611833,0.198863,0.222301299945093
"etort-97","etort-124",105.1838643,0.197432,0.223537624582353
"etort-97","etort-125",100.494356,0.199618,0.222976914324679
"etort-97","etort-126",114.6274512,0.200011,0.22469609551994
"etort-97","etort-127",112.5044682,0.204632,0.227710934943803
"etort-97","etort-128",112.1071859,0.198594,0.224171217224413
"etort-97","etort-129",114.5675335,0.199899,0.225209271132551
"etort-97","etort-130",137.2374829,0.213267,0.233116613223375
"etort-97","etort-131",142.7874931,0.214202,0.237018167066039
"etort-97","etort-132",140.4544531,0.216015,0.236451678806203
"etort-97","etort-133",134.747586,0.21353,0.232772048536185
"etort-97","etort-134",135.8686951,0.214914,0.235991637628957
"etort-97","etort-135",133.4556647,0.212759,0.235726045086673
"etort-97","etort-136",138.2147228,0.213527,0.235473481527613
"etort-97","etort-137",132.310723,0.215738,0.234071374365163
"etort-97","etort-138",140.8760046,0.214866,0.23551208703688
"etort-97","etort-139",142.971699,0.214009,0.234143546266257
"etort-97","etort-140",137.2689535,0.217554,0.238752267828693
"etort-97","etort-141",144.0166416,0.216736,0.237081256651351
"etort-97","etort-142",140.9353351,0.211582,0.232958911012214
"etort-97","etort-143",135.2321145,0.213804,0.23538950916535
"etort-97","etort-144",132.1093511,0.211211,0.232403016351769
"etort-97","etort-145",137.9384653,0.209457,0.233939603878635
"etort-97","etort-146",142.497943,0.212729,0.235655411984631
"etort-97","etort-147",140.9545167,0.215079,0.236662618457915
"etort-97","etort-148",122.6412088,0.209459,0.228643694616737
"etort-97","etort-149",128.7353215,0.210773,0.233898888585653
"etort-97","etort-150",141.6916701,0.210939,0.232883134533223
"etort-97","etort-151",121.4532937,0.216161,0.235734234914356
"etort-97","etort-152",126.9530044,0.210191,0.230477840514566
"etort-97","etort-153",128.6754818,0.212294,0.234693746063033
"etort-97","etort-154",125.1833867,0.210198,0.231196188370422
"etort-97","etort-155",128.9892838,0.211049,0.233035888894107
"etort-97","etort-156",124.5836104,0.214071,0.236340192893586
"etort-97","etort-157",140.7973651,0.212934,0.233600955348883
"etort-97","etort-158",141.9941795,0.208835,0.229615531953926
"etort-97","etort-159",129.9913558,0.210335,0.231482491062591
"etort-97","etort-161",127.837418,0.210685,0.232034664746456
"etort-97","etort-162",130.0483666,0.215027,0.234613634836579
"etort-97","etort-163",139.6120166,0.21337,0.235216600374234
"etort-97","etort-164",139.2039806,0.212778,0.235305143049611
"etort-97","etort-166",139.5320304,0.214423,0.235886942279891
"etort-97","etort-167",138.5050459,0.21322,0.236280652380519
"etort-97","etort-168",142.0462555,0.215577,0.235623532387526
