"pop.density","sigma","refugia.coords.1","refugia.coords.2","refugia.coords.3","refugia.coords.4","refugia.radii","refugia.time","expansion.time","expansion.speed","expansion.width","seed","score","dir","hab.fact","ntrees"
4e-07,10074.8667,426019.6235,777983.1779,4199999.9742,3795697.8735,50059.6956,15199.4556,10839.3798,0.4002,50058.7592,733121299,76736257,"./run_216558/iter_539184",32,500
4.0009e-07,9998.8136,394003.7067,489939.7528,3988765.8099,3700313.5161,49994.8701,23292.8537,12485.3805,0.3998,55562.2836,863961555,76759278,"./run_429007/iter_748439",32,500
4.0032e-07,10063.3993,682456.2762,554108.1568,3888802.8915,4017070.4287,50078.0423,17985.7075,10742.6543,0.403,50738.0186,1375100174,76784467,"./run_305232/iter_327967",32,500
4e-07,12799.8211,426016.5172,777984.0252,4200000,3795724.5949,52211.8013,15199.9729,12284.4639,0.4079,52200.4644,777704847,76830468,"./run_216558/iter_902474",32,500
3.999e-07,10494.7305,394018.6921,681993.1201,4147693.5479,3987707.7546,49999.9774,15199.9931,11072.4086,0.4,50423.0675,1651085880,76831285,"./run_482019/iter_934347",32,500
4e-07,10000,554004.5776,713990.4432,4179690.9504,4200000,50000,15200,10790,0.4,50000,643748531,76867100,"./run_784195/iter_266428",32,500
4.0029e-07,10061.6811,682430.4002,554090.5673,3888764.0309,4017211.9199,50074.9604,18009.3518,10744.3518,0.4031,50741.8978,1226728905,76902570,"./run_305232/iter_195600",32,500
4e-07,10000,554004.5776,745987.6163,4200000,4199000,50000.0002,15200.0002,10800.0002,0.4,50000,452613867,76906025,"./run_715859/iter_258719",32,500
4.1174e-07,10769.9527,522008.1628,780000,4116696.852,4019705.6148,57358.0254,15199.9553,16217.5922,0.4,53812.9387,1523012054,76918031,"./run_008484/iter_327087",32,500
3.9998e-07,10065.0861,425936.1786,777976.1018,4199999.9816,3795577.783,50054.4269,15197.0366,10832.7948,0.4002,50050.7127,850220622,76977657,"./run_216558/iter_116749",32,500
2.0713e-07,11319.5285,426015.8851,394018.712,4179690.9504,3891716.3923,64650.5094,6767.0735,11016.3522,0.3739,23070.5636,1820145269,77027491,"./run_015059/iter_000034",32,500
4.0056e-07,10117.5656,682826.1707,554168.7911,3886089.4026,4013954.3516,50142.9391,18497.8804,10693.966,0.4027,50944.5199,1737955088,77070524,"./run_305232/iter_907251",32,500
3.9998e-07,10065.0861,426136.1786,777976.1018,4199999.9816,3795577.783,50054.4269,15197.0366,10832.7948,0.4002,50050.7127,628932310,77078572,"./run_216558/iter_964500",32,500
4.0687e-07,2452.6768,586001.7507,586001.7507,3987707.9117,3795724.8729,71401.0562,8947.8749,5196.9358,0.4489,203528.2798,849959186,77081514,"./run_312097/iter_000040",32,500
4.3044e-07,10202.0487,681841.8603,350000,3992275.5456,4042122.7128,50074.0505,14931.7388,14842.3035,0.4628,55845.7946,1674545444,77152125,"./run_120723/iter_233054",32,500
3.7132e-07,6244.7445,649996.097,490010.2314,3955710.7385,3923713.5654,20121.133,14770.0971,12033.8953,0.5095,76878.5441,861637415,77194196,"./run_538462/iter_000090",32,500
4e-07,10000,426015.8851,777984.7894,4200000,3794724.8729,50000,15200,10800,0.4,50000,1297059244,77202448,"./run_216558/iter_823777",32,500
4.0029e-07,10061.6811,682430.4002,554090.5673,3888764.0309,4017211.9199,50074.9604,17999.3518,10744.3518,0.403,50741.8978,1783526911,77256942,"./run_305232/iter_015355",32,500
4.0029e-07,10061.6811,682430.4002,554090.5673,3888764.031,4017211.9199,50064.9604,18009.3518,10744.3518,0.403,50741.8978,1137250488,77275809,"./run_305232/iter_315244",32,500
4e-07,11019.4783,426016.1153,777984.5112,4199999.6359,3795724.7717,50805.3669,15199.9901,11330.5269,0.4029,50801.2389,59491516,77299541,"./run_216558/iter_599824",32,500
4e-07,10000,394018.712,681993.2701,4148693.7773,3987707.9117,50000,15200,10800,0.4,50000,943098010,77337664,"./run_482019/iter_287301",32,500
4e-07,9999.9614,394020.1984,490009.6866,3986706.6501,3699735.3245,49999.8069,23315.8974,12495.1896,0.4,55590.929,1100428097,77350550,"./run_429007/iter_153858",32,500
4e-07,10074.8667,426019.6235,777983.1779,4199999.9742,3795697.8735,50059.6956,15199.4556,10839.3798,0.4002,50068.7592,1719988515,77360144,"./run_216558/iter_109516",32,500
4e-07,11019.4783,426016.1153,777984.5112,4199999.6359,3795724.7717,50805.3669,15189.9901,11340.5269,0.4029,50801.2389,1038375454,77443993,"./run_216558/iter_632069",32,500
3.324e-07,13888.2473,426015.8851,554004.5776,3923713.5654,4051702.2579,14926.9149,14717.7144,14372.9018,0.4904,24581.2492,1725893680,77445985,"./run_632188/iter_000035",32,500
4e-07,10925.519,394018.6748,681992.9895,4147693.3482,3987707.6178,49999.9577,15199.9872,11299.6094,0.4,50791.4551,875646211,77446989,"./run_482019/iter_222958",32,500
3.8175e-07,7224.3833,586001.7507,490010.2314,4051702.2579,3667736.1805,20392.3449,7311.5787,17475.1585,0.5919,37452.7527,1605473127,77475945,"./run_076420/iter_000048",32,500
4.1174e-07,10769.9527,521908.1628,780000,4115696.852,4019705.6148,57358.0254,15199.9553,16217.5922,0.4,53812.9387,23419848,77480877,"./run_008484/iter_402574",32,500
3.9998e-07,9999.4935,713993.7868,713972.0057,3955694.7466,3698730.3279,55777.8989,15199.2301,10799.4529,0.4,49997.4673,1802440106,77502390,"./run_406721/iter_076439",32,500
9.6662e-07,8320.1063,714962.7209,745957.4571,3955729.3441,3987724.0803,31904.6788,10754.9449,92234.3326,0.5438,81586.8407,190344018,77512104,"./run_307183/iter_604687",32,500
4.1825e-07,11545.3352,517521.2314,780000,4113133.8353,3948175.8261,65035.6822,15992.5512,20459.2297,0.4009,58836.8279,1241433904,77515723,"./run_008484/iter_327475",32,500
4e-07,10000.0064,553904.5776,745987.6163,4200000,4200000,50000.0425,15200.033,10800.0431,0.4,50000.0086,944823009,77516399,"./run_715859/iter_540541",32,500
3.9988e-07,10065.0861,426036.1786,777976.1018,4199999.9816,3795577.783,50054.4269,15197.0366,10832.7948,0.4002,50050.7127,1715414411,77561312,"./run_216558/iter_539064",32,500
9.6562e-07,8320.1063,713962.7209,745957.4571,3955729.3441,3987724.0803,31904.6788,10754.9449,92234.3326,0.5438,81586.8407,1269540257,77562350,"./run_307183/iter_886305",32,500
3.9873e-07,9915.5698,683537.6017,778323.5556,3902209.0167,4085359.3772,49974.2553,15310.3362,10783.0633,0.4026,50090.9963,1586319868,77660251,"./run_215538/iter_514810",32,500
4e-07,10494.7305,394018.6921,681993.1201,4147693.5479,3987707.7546,49999.9774,15199.9931,11062.4086,0.4,50423.0675,493555293,77713605,"./run_482019/iter_453421",32,500
4e-07,10537.806,425916.0065,777984.6426,4199999.8079,3795724.8195,50424.8557,15199.9948,11085.1445,0.4015,50422.6781,1676717377,77813171,"./run_216558/iter_952862",32,500
4e-07,10077.0629,426015.9061,777984.7669,4199999.9725,3796724.8396,50060.8786,15199.9987,10840.8584,0.4002,50060.566,1502249387,77842735,"./run_216558/iter_680424",32,500
3.9998e-07,10065.0861,426036.1786,777976.1018,4199999.9816,3795577.783,50044.4269,15197.0366,10832.7948,0.4002,50050.7127,1435916050,77878380,"./run_216558/iter_460655",32,500
4.0003e-07,10041.0741,426076.8227,777958.7292,4200000,3795282.9519,50041.4919,15191.0979,10816.6283,0.4001,50030.9581,30312537,77891714,"./run_216558/iter_862094",32,500
9.6662e-07,8320.1063,713962.7209,745957.4571,3955729.3441,3987724.0803,31804.6788,10754.9449,92234.3326,0.5438,81586.8407,1761283970,77920533,"./run_307183/iter_325973",32,500
4e-07,12221.1765,394018.6227,681992.5968,4147692.7477,3987707.2065,50009.8986,15199.9692,12023.0246,0.4,51899.4333,724172034,77962243,"./run_482019/iter_558040",32,500
4e-07,10000,554004.5776,745987.6163,4200000,4200000,50010,15200,10800,0.4,50000,1547096517,77975448,"./run_715859/iter_147967",32,500
4.1621e-07,11195.0299,519319.1039,780000,4122655.3517,3974667.1635,62108.1723,15681.8829,18665.6921,0.4007,57056.0008,1458338601,78113445,"./run_008484/iter_538553",32,500
4.0039e-07,9994.7483,394045.2957,489692.0582,3992517.1919,3702361.3823,49977.3848,23211.2365,12450.638,0.3997,55460.8259,523460366,78130027,"./run_429007/iter_379032",32,500
4.0019e-07,10061.6811,682430.4002,554090.5673,3888764.031,4017211.9199,50074.9604,18009.3518,10744.3518,0.403,50741.8978,1206293063,78193886,"./run_305232/iter_182628",32,500
4.0029e-07,10061.6811,682430.4002,553990.5673,3888764.0309,4017211.9199,50074.9604,18009.3518,10744.3518,0.403,50741.8978,1386121202,78242935,"./run_305232/iter_717575",32,500
5.8449e-07,11102.2286,650001.7244,585991.535,4019688.6486,4083680.2248,64561.9005,103080.329,17167.2055,0.3764,83841.279,1852016178,78258154,"./run_835117/iter_683641",32,500
4e-07,10064.8667,426019.6235,777983.1779,4199999.9742,3795697.8735,50059.6956,15199.4556,10839.3798,0.4002,50058.7592,413709986,78261660,"./run_216558/iter_146373",32,500
3.9996e-07,9999.1233,713996.2301,713958.5328,3955683.0607,3699728.1169,59999.9971,15198.6674,10799.0532,0.4001,49995.6166,1269992816,78265130,"./run_406721/iter_249079",32,500
4e-07,10010,394018.712,681993.2701,4147693.7773,3987707.9117,50000,15200,10800,0.4,50000,136463216,78399236,"./run_482019/iter_190872",32,500
4.3564e-07,13162.4442,350000,681890.6556,3987709.5835,3891714.41,49999.6062,15199.8803,17247.1996,0.4088,55912.6262,1160709275,78413772,"./run_871192/iter_010902",32,500
3.9878e-07,9912.8695,683656.9833,778519.8701,3901906.234,4085048.3841,49981.44,15327.9486,10784.4035,0.4027,50113.524,1907458024,78425075,"./run_215538/iter_234772",32,500
4.004e-07,10061.8869,682433.4997,554092.6742,3888768.6857,4017194.9719,50075.3296,18007.7174,10744.1484,0.403,50741.4332,1589762157,78440745,"./run_305232/iter_426891",32,500
4.3283e-07,12300.6287,586002.9953,522006.301,3699736.5629,3891718.37,53936.7819,20247.9875,13388.0052,0.448,53651.9533,1223372500,78450493,"./run_318027/iter_357788",32,500
6.2748e-07,7498.9414,777984.7894,713990.4432,3987707.9117,3731730.5267,55047.3336,5208.6484,4209.4517,0.1244,75165.2462,345867647,78602990,"./run_835117/iter_000099",32,500
4e-07,10000,426015.8851,777984.7894,4200000,3795724.8729,50000,15200,10790,0.4,50000,1447844967,78616056,"./run_216558/iter_634142",32,500
4.0046e-07,10016.0752,554004.5573,745987.5769,4199999.9443,4200000,50174.2818,15335.5679,10976.8691,0.4012,50035.4386,540034917,78656602,"./run_715859/iter_944001",32,500
9.6662e-07,8320.1063,713962.7209,746957.4571,3955729.3441,3987724.0803,31904.6788,10754.9449,92234.3326,0.5438,81586.8407,1268735697,78663623,"./run_307183/iter_290807",32,500
4e-07,12799.8211,426016.5172,777984.0252,4199999,3795724.5949,52211.8013,15199.9729,12274.4639,0.4079,52200.4644,1252472548,78702147,"./run_216558/iter_359357",32,500
4e-07,10547.806,426016.0065,777984.6426,4199999.8079,3795724.8195,50424.8557,15199.9948,11085.1445,0.4015,50422.6781,503745502,78709681,"./run_216558/iter_662642",32,500
4e-07,10537.806,426116.0065,777984.6426,4199999.8079,3795724.8195,50424.8557,15199.9948,11085.1445,0.4015,50422.6781,1442347851,78721200,"./run_216558/iter_574929",32,500
4e-07,10086.7658,426016.409,777984.5519,4199999.9727,3795721.1913,50060.7186,15199.9252,10840.6584,0.4002,50060.3215,76385350,78744809,"./run_216558/iter_236986",32,500
3.9882e-07,9922.4986,683421.8923,778305.1161,3902670.5724,4084402.5348,49997.3518,15326.0004,10783.3997,0.4026,50104.1408,162521541,78825311,"./run_215538/iter_697770",32,500
4.1174e-07,10769.9527,522108.1628,780000,4115696.852,4019705.6148,57358.0254,15199.9553,16217.5922,0.4,53812.9387,1866277851,78827342,"./run_008484/iter_031773",32,500
4.3283e-07,12300.6287,585902.9953,522006.301,3699736.5629,3891718.37,53936.7819,20237.9875,13388.0052,0.448,53651.9533,76795017,78834132,"./run_318027/iter_068918",32,500
4e-07,11104.1752,394018.6676,681992.9354,4147693.2654,3987707.5611,49999.9496,15199.9847,11397.9811,0.4,50944.2325,1303544301,78856170,"./run_482019/iter_433624",32,500
4e-07,17010.9273,394018.4302,681991.1449,4147690.5274,3987705.6859,49999.6799,15199.9027,14660.3578,0.4,55995.3762,388868307,78859739,"./run_482019/iter_769818",32,500
4e-07,10239.2534,426015.9391,777984.7241,4199999.9145,3795724.8492,50189.0053,15209.9977,10926.852,0.4007,50188.0365,1766844114,78861360,"./run_216558/iter_930641",32,500
3.9882e-07,9922.4986,683421.8923,778305.1161,3902670.5724,4085402.5348,49997.3518,15326.0004,10783.3997,0.4026,50104.1408,1834955463,78895302,"./run_215538/iter_371691",32,500
3.9993e-07,10041.0741,426076.8227,777958.7292,4200000,3795282.9519,50041.4919,15191.0979,10816.6283,0.4001,50040.9581,1259851824,78946327,"./run_216558/iter_845844",32,500
3.9881e-07,9920.3028,683375.5021,778331.2844,3902496.2737,4085321.7748,49993.7233,15326.4447,10783.6286,0.4026,50106.2806,1460075291,78949537,"./run_215538/iter_070233",32,500
4.1631e-07,11195.0299,519319.1039,780000,4121655.3517,3974667.1635,62108.1723,15681.8829,18665.6921,0.4007,57056.0008,805122011,79049978,"./run_008484/iter_690651",32,500
4.0041e-07,10070.0652,682556.6617,554076.3946,3888953.6498,4016521.517,50089.9982,17942.7747,10736.0689,0.4028,50722.9691,149080745,79072961,"./run_305232/iter_194053",32,500
3.9318e-07,6426.3624,490010.2314,713990.4432,4115696.6041,4083699.431,9816.4793,17960.2054,10413.6611,1.3197,55793.4988,1186887877,79075223,"./run_538462/iter_000056",32,500
5.8449e-07,11102.2286,650001.7244,585991.535,4019688.6486,4083680.2248,64561.9005,103080.329,17167.2055,0.3754,83841.279,191557307,79198249,"./run_835117/iter_474403",32,500
4.0052e-07,11593.5478,394238.2282,682910.4767,4156805.3901,3981268.3753,49937.8034,15322.4302,11615.0602,0.3999,51368.6284,943114184,79290970,"./run_482019/iter_543782",32,500
3.9873e-07,9915.5698,683537.6017,778323.5556,3903209.0167,4085359.3772,49974.2553,15310.3362,10783.0633,0.4027,50090.9963,1355412330,79363010,"./run_215538/iter_692933",32,500
4.0029e-07,10061.6811,682430.4002,554090.5673,3888764.0309,4017211.9199,50074.9604,18009.3518,10744.3518,0.4029,50741.8978,1255514115,79390521,"./run_305232/iter_510040",32,500
4.2852e-07,5221.1486,554004.5776,809981.9626,4019705.0848,3987707.9117,43744.6018,14132.3703,10284.4539,0.5013,77191.8544,712151074,79576224,"./run_192210/iter_0013",32,NA
4e-07,10239.2534,426015.9391,777984.7241,4199999.9145,3795724.8492,50189.0053,15199.9977,10936.852,0.4007,50188.0365,554550216,79593459,"./run_216558/iter_966883",32,500
4.0078e-07,10097.9469,682976.5503,554461.8171,3889584.2365,4014225.549,50150.0072,17721.3693,10708.5238,0.4021,50660.0209,179071115,79667378,"./run_305232/iter_723532",32,500
4e-07,10239.2534,426015.9391,777884.7241,4199999.9145,3795724.8492,50189.0053,15199.9977,10926.852,0.4007,50188.0365,1228203489,79679855,"./run_216558/iter_608333",32,500
6.4054e-07,9071.1473,713990.4432,841979.1357,4147693.7773,4147693.7773,34498.9319,26425.7385,1809.5552,0.7881,26216.7967,848659205,79699503,"./run_324098/iter_000089",32,500
4.0056e-07,10117.5656,682826.1707,554168.7911,3886089.4026,4014954.3516,50152.9391,18497.8804,10693.966,0.4027,50944.5199,1602512239,79782099,"./run_305232/iter_811609",32,500
4.0046e-07,10026.0752,554004.5573,745987.5769,4199999.9443,4200000,50174.2818,15325.5679,10976.8691,0.4012,50035.4386,1477148144,79791115,"./run_715859/iter_380397",32,500
4e-07,10537.806,426016.0065,777984.6426,4199999.8079,3795724.8195,50424.8557,15199.9948,11085.1445,0.4014,50422.6781,1799165129,79856388,"./run_216558/iter_380811",32,500
3.999e-07,12221.1765,394018.6227,681992.5968,4147692.7477,3987707.2065,49999.8986,15199.9692,12023.0246,0.4,51899.4333,1103172169,79939423,"./run_482019/iter_426942",32,500
4e-07,9999.9615,394020.1996,490009.6918,3987706.5716,3699735.2816,49999.8073,23315.8991,12495.1903,0.4,55590.9311,1625372458,79952823,"./run_429007/iter_565842",32,500
4.0577e-07,10327.1842,554004.323,745987.1222,4199999.3012,4200000,52186.8375,16901.067,13009.3024,0.4151,50444.6737,952625959,79989477,"./run_715859/iter_123270",32,500
4e-07,10000,681993.2701,554004.5776,3891716.3923,4019705.0848,50000,15200,10810,0.4,50000,294613893,80037534,"./run_305232/iter_269655",32,500
4.2195e-07,3243.3009,490010.2314,330024.3658,4211688.1235,3955710.7385,18746.4294,2653.1293,5729.0325,0.4901,43580.4265,974645818,80044273,"./run_076420/iter_000018",32,500
4.1825e-07,11545.3352,517421.2314,780000,4113133.8353,3948175.8261,65035.6822,15992.5512,20459.2297,0.4008,58836.8279,1206481346,80080853,"./run_008484/iter_342732",32,500
4.0056e-07,10117.5656,682826.1707,554168.7911,3885089.4026,4014954.3516,50142.9391,18497.8804,10693.966,0.4027,50944.5199,1506488809,80086091,"./run_305232/iter_815013",32,500
4e-07,11019.4783,425916.1153,777984.5112,4199999.6359,3795724.7717,50805.3669,15199.9901,11340.5269,0.4029,50801.2389,1868901529,80126131,"./run_216558/iter_643215",32,500
4.0029e-07,10061.6811,682430.4002,554090.5673,3888764.0309,4017211.9199,50074.9604,18009.3518,10744.3518,0.403,50751.8978,1522657136,80145416,"./run_305232/iter_705756",32,500
4e-07,10000,394018.712,681893.2701,4147693.7773,3987707.9117,50000,15200,10800,0.4,50000,525791453,80153119,"./run_482019/iter_393005",32,500
4e-07,10076.7658,425916.409,777984.5519,4199999.9727,3795721.1913,50060.7186,15199.9252,10840.6584,0.4002,50060.3215,302562923,80153135,"./run_216558/iter_415786",32,500
4e-07,9989.9635,681993.6279,554003.8329,3891717.5177,4019703.6987,49999.8175,19728.7884,10799.9606,0.4067,51033.8301,1992410751,80155878,"./run_305232/iter_562095",32,500
4e-07,9999.9614,394020.1984,490009.6866,3987706.6501,3699735.3245,49999.8069,23315.8974,12505.1896,0.4,55590.929,1475154364,80202194,"./run_429007/iter_999680",32,500
4e-07,9999.9614,394020.1984,490009.6866,3987706.6501,3699735.3245,49989.8069,23315.8974,12495.1896,0.4,55590.929,1700786333,80268814,"./run_429007/iter_506873",32,500
4e-07,9999.9469,394019.991,490008.8074,3987719.966,3699742.5936,49999.7449,23305.6077,12495.0663,0.4,55590.5689,1315257232,80332704,"./run_429007/iter_866145",32,500
4.0029e-07,10061.6811,682430.4002,554090.5673,3888764.0309,4017211.9199,50084.9604,18009.3518,10744.3518,0.403,50741.8978,646051795,80397501,"./run_305232/iter_509975",32,500
4.4742e-07,11209.9866,394018.712,394018.712,4115696.6041,3795724.8729,42718.2008,5703.0746,9175.8545,0.4091,75789.2298,1762628002,80425376,"./run_307183/iter_000014",32,500
4e-07,11104.1752,394018.6676,681992.9354,4147693.2654,3987707.5611,49999.9496,15199.9847,11407.9811,0.4,50944.2325,37942817,80426769,"./run_482019/iter_195344",32,500
3.5165e-07,6929.81,522007.4045,681993.2701,3731730.5267,4115696.6041,39146.18,5825.763,3684.5136,0.269,20502.6554,522081639,80444922,"./run_707608/iter_000033",32,500
4.3657e-07,11923.1143,554004.5776,649996.097,4083699.431,3827722.0461,61709.0972,13814.1896,3144.3761,1.7071,46108.8351,424271748,80452788,"./run_324098/iter_000077",32,500
3.9993e-07,10041.0741,426076.8227,777858.7292,4200000,3795282.9519,50041.4919,15191.0979,10816.6283,0.4001,50030.9581,1737703482,80496253,"./run_216558/iter_924576",32,500
4e-07,9999.9469,394019.991,490008.8074,3987719.966,3700742.5936,49999.7449,23315.6077,12495.0663,0.4,55590.5689,716404982,80549099,"./run_429007/iter_274333",32,500
4.0029e-07,10061.6811,682430.4002,554090.5673,3888764.0309,4017211.9199,50074.9604,18019.3518,10744.3518,0.403,50741.8978,1503494712,80610994,"./run_305232/iter_705161",32,500
5.8449e-07,11102.2286,650001.7244,585991.535,4019688.6486,4093680.2248,64561.9005,103080.329,17167.2055,0.3754,83841.279,1651344878,80706948,"./run_835117/iter_394904",32,500
4.0019e-07,10061.6811,682430.4002,554090.5673,3888764.0309,4017211.9199,50074.9604,18009.3518,10744.3518,0.403,50741.8978,1145448607,80721812,"./run_305232/iter_837863",32,500
4e-07,10494.7305,394018.6921,681993.1201,4147693.5479,3987707.7546,49999.9774,15189.9931,11072.4086,0.4,50423.0675,419969267,80724667,"./run_482019/iter_191155",32,500
